"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,2,NA,NA,NA,2,NA,NA,NA
2020-03-22,3,NA,NA,NA,3,NA,NA,NA
2020-03-29,12,NA,NA,NA,12,NA,NA,NA
2020-04-05,19,NA,NA,NA,19,NA,NA,NA
2020-04-12,32,NA,NA,NA,32,NA,NA,NA
2020-04-19,37,NA,NA,NA,37,NA,NA,NA
2020-04-26,46,NA,NA,NA,46,NA,NA,NA
2020-05-03,52,NA,NA,NA,52,NA,NA,NA
2020-05-10,57,NA,NA,NA,57,NA,NA,NA
2020-05-17,68,NA,NA,NA,68,NA,NA,NA
2020-05-24,72,NA,NA,NA,72,NA,NA,NA
2020-05-31,76,NA,NA,NA,76,NA,NA,NA
2020-06-07,86,NA,NA,NA,86,NA,NA,NA
2020-06-14,94,NA,NA,NA,94,NA,NA,NA
2020-06-21,104,NA,NA,NA,104,NA,NA,NA
2020-06-28,114,NA,NA,NA,114,NA,NA,NA
2020-07-05,121,NA,NA,NA,121,NA,NA,NA
2020-07-12,142,NA,NA,NA,142,NA,NA,NA
2020-07-19,158,NA,NA,NA,158,NA,NA,NA
2020-07-26,178,NA,NA,NA,178,NA,NA,NA
2020-08-02,203,NA,NA,NA,203,NA,NA,NA
2020-08-09,226,NA,NA,NA,226,NA,NA,NA
2020-08-16,248,NA,NA,NA,248,NA,NA,NA
2020-08-23,266,NA,NA,NA,266,NA,NA,NA
2020-08-30,286,NA,NA,NA,286,NA,NA,NA
2020-09-06,303,NA,NA,NA,303,NA,NA,NA
2020-09-13,322,NA,NA,NA,322,NA,NA,NA
2020-09-20,337,NA,NA,NA,337,NA,NA,NA
2020-09-27,358,NA,NA,NA,358,NA,NA,NA
2020-10-04,378,NA,NA,NA,378,NA,NA,NA
2020-10-11,398,NA,NA,NA,398,NA,NA,NA
2020-10-18,418,NA,NA,NA,418,NA,NA,NA
2020-10-25,434,NA,NA,NA,434,NA,NA,NA
2020-11-01,442,NA,NA,NA,442,NA,NA,NA
2020-11-08,450,NA,NA,NA,450,NA,NA,NA
2020-11-15,460,NA,NA,NA,460,NA,NA,NA
2020-11-22,473,NA,NA,NA,473,NA,NA,NA
2020-11-29,481,NA,NA,NA,481,NA,NA,NA
2020-12-06,493,NA,NA,NA,493,NA,NA,NA
2020-12-13,501,NA,NA,NA,501,NA,NA,NA
2020-12-20,512,NA,NA,NA,512,NA,NA,NA
2020-12-27,529,NA,NA,NA,529,NA,NA,NA
2021-01-03,544,NA,NA,NA,544,NA,NA,NA
2021-01-10,568,NA,NA,NA,568,NA,NA,NA
2021-01-17,589,NA,NA,NA,589,NA,NA,NA
2021-01-24,609,NA,NA,NA,609,NA,NA,NA
2021-01-31,632,NA,NA,NA,632,NA,NA,NA
2021-02-07,661,NA,NA,NA,661,NA,NA,NA
2021-02-14,682,NA,NA,NA,682,NA,NA,NA
2021-02-21,693,NA,NA,NA,693,NA,NA,NA
2021-02-28,720,NA,NA,NA,720,NA,NA,NA
2021-03-07,750,NA,NA,NA,750,NA,NA,NA
2021-03-14,787,NA,NA,NA,787,NA,NA,NA
2021-03-21,834,NA,NA,NA,834,NA,NA,NA
2021-03-28,897,NA,NA,NA,897,NA,NA,NA
2021-04-04,955,NA,NA,NA,955,NA,NA,NA
2021-04-11,1001,NA,NA,NA,1001,NA,NA,NA
2021-04-18,1044,NA,NA,NA,1044,NA,NA,NA
2021-04-25,1087,NA,NA,NA,1087,NA,NA,NA
2021-05-02,1119,NA,NA,NA,1119,NA,NA,NA
2021-05-09,1154,NA,NA,NA,1154,NA,NA,NA
2021-05-16,1190,NA,NA,NA,1190,NA,NA,NA
2021-05-23,1228,NA,NA,NA,1228,NA,NA,NA
2021-05-30,1265,NA,NA,NA,1265,NA,NA,NA
2021-06-06,1310,NA,NA,NA,1310,NA,NA,NA
2021-06-13,1360,NA,NA,NA,1360,NA,NA,NA
2021-06-20,1421,NA,NA,NA,1421,NA,NA,NA
2021-06-27,1467,NA,NA,NA,1467,NA,NA,NA
2021-07-04,1518,NA,NA,NA,1518,NA,NA,NA
2021-07-11,1546,NA,NA,NA,1546,NA,NA,NA
2021-07-18,1574,NA,NA,NA,1575,NA,NA,NA
2021-07-25,1604,NA,NA,NA,1605,NA,NA,NA
2021-08-01,1632,NA,NA,NA,1633,NA,NA,NA
2021-08-08,1651,NA,NA,NA,1652,NA,NA,NA
2021-08-15,1668,NA,NA,NA,1669,NA,NA,NA
2021-08-22,1677,NA,NA,NA,1678,NA,NA,NA
2021-08-29,1687,NA,NA,NA,1688,NA,NA,NA
2021-09-05,1695,NA,NA,NA,1696,NA,NA,NA
2021-09-12,1701,1701,1695,1728,1700,1700,1700,1700
2021-09-19,NA,1708,1700,1739,NA,1701,1701,1701
