"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-29,3,NA,NA,NA,3,NA,NA,NA
2020-04-19,5,NA,NA,NA,5,NA,NA,NA
2020-04-26,6,NA,NA,NA,6,NA,NA,NA
2020-05-10,8,NA,NA,NA,8,NA,NA,NA
2020-05-17,9,NA,NA,NA,9,NA,NA,NA
2020-05-24,10,NA,NA,NA,10,NA,NA,NA
2020-05-31,11,NA,NA,NA,11,NA,NA,NA
2020-06-07,12,NA,NA,NA,12,NA,NA,NA
2020-06-14,15,NA,NA,NA,15,NA,NA,NA
2020-06-21,16,NA,NA,NA,16,NA,NA,NA
2020-06-28,19,NA,NA,NA,19,NA,NA,NA
2020-07-05,22,NA,NA,NA,22,NA,NA,NA
2020-07-12,24,NA,NA,NA,24,NA,NA,NA
2020-07-26,31,NA,NA,NA,31,NA,NA,NA
2020-08-02,35,NA,NA,NA,35,NA,NA,NA
2020-08-09,41,NA,NA,NA,41,NA,NA,NA
2020-08-16,48,NA,NA,NA,48,NA,NA,NA
2020-08-23,54,NA,NA,NA,54,NA,NA,NA
2020-08-30,59,NA,NA,NA,59,NA,NA,NA
2020-09-06,61,NA,NA,NA,61,NA,NA,NA
2020-09-13,63,NA,NA,NA,63,NA,NA,NA
2020-09-20,68,NA,NA,NA,68,NA,NA,NA
2020-09-27,73,NA,NA,NA,73,NA,NA,NA
2020-10-04,77,NA,NA,NA,77,NA,NA,NA
2020-10-11,83,NA,NA,NA,83,NA,NA,NA
2020-10-18,86,NA,NA,NA,86,NA,NA,NA
2020-10-25,90,NA,NA,NA,90,NA,NA,NA
2020-11-01,92,NA,NA,NA,92,NA,NA,NA
2020-11-08,93,NA,NA,NA,93,NA,NA,NA
2020-11-15,96,NA,NA,NA,96,NA,NA,NA
2020-11-22,99,NA,NA,NA,99,NA,NA,NA
2020-11-29,102,NA,NA,NA,102,NA,NA,NA
2020-12-06,110,NA,NA,NA,110,NA,NA,NA
2020-12-13,117,NA,NA,NA,117,NA,NA,NA
2020-12-20,125,NA,NA,NA,125,NA,NA,NA
2020-12-27,131,NA,NA,NA,131,NA,NA,NA
2021-01-03,142,NA,NA,NA,142,NA,NA,NA
2021-01-10,153,NA,NA,NA,153,NA,NA,NA
2021-01-17,168,NA,NA,NA,168,NA,NA,NA
2021-01-24,183,NA,NA,NA,183,NA,NA,NA
2021-01-31,207,NA,NA,NA,207,NA,NA,NA
2021-02-07,230,NA,NA,NA,230,NA,NA,NA
2021-02-14,255,NA,NA,NA,255,NA,NA,NA
2021-02-21,298,NA,NA,NA,298,NA,NA,NA
2021-02-28,339,NA,NA,NA,339,NA,NA,NA
2021-03-07,372,NA,NA,NA,372,NA,NA,NA
2021-03-14,415,NA,NA,NA,415,NA,NA,NA
2021-03-21,465,NA,NA,NA,465,NA,NA,NA
2021-03-28,490,NA,NA,NA,490,NA,NA,NA
2021-04-04,500,NA,NA,NA,500,NA,NA,NA
2021-04-11,510,NA,NA,NA,510,NA,NA,NA
2021-04-18,527,NA,NA,NA,527,NA,NA,NA
2021-04-25,538,NA,NA,NA,538,NA,NA,NA
2021-05-02,552,NA,NA,NA,552,NA,NA,NA
2021-05-09,574,NA,NA,NA,574,NA,NA,NA
2021-05-16,606,NA,NA,NA,606,NA,NA,NA
2021-05-23,635,NA,NA,NA,635,NA,NA,NA
2021-05-30,686,NA,NA,NA,686,NA,NA,NA
2021-06-06,723,NA,NA,NA,723,NA,NA,NA
2021-06-13,746,NA,NA,NA,746,NA,NA,NA
2021-06-20,772,NA,NA,NA,772,NA,NA,NA
2021-06-27,803,NA,NA,NA,803,NA,NA,NA
2021-07-04,825,NA,NA,NA,825,NA,NA,NA
2021-07-11,837,NA,NA,NA,837,NA,NA,NA
2021-07-18,842,NA,NA,NA,842,NA,NA,NA
2021-07-25,851,NA,NA,NA,851,NA,NA,NA
2021-08-01,863,NA,NA,NA,863,NA,NA,NA
2021-08-08,866,NA,NA,NA,866,NA,NA,NA
2021-08-15,869,NA,NA,NA,869,NA,NA,NA
2021-08-22,869,NA,NA,NA,869,NA,NA,NA
2021-08-29,873,NA,NA,NA,873,NA,NA,NA
2021-09-05,874,NA,NA,NA,874,NA,NA,NA
2021-09-12,876,NA,NA,NA,877,NA,NA,NA
2021-09-19,879,NA,NA,NA,879,NA,NA,NA
2021-09-26,881,881,878,901,880,880,880,880
2021-10-03,NA,884,879,909,NA,880,880,881
