"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-04-26,1,NA,NA,NA,1,NA,NA,NA
2020-05-17,4,NA,NA,NA,4,NA,NA,NA
2020-05-24,5,NA,NA,NA,5,NA,NA,NA
2020-06-07,6,NA,NA,NA,6,NA,NA,NA
2020-07-19,8,NA,NA,NA,8,NA,NA,NA
2020-08-02,9,NA,NA,NA,9,NA,NA,NA
2020-08-09,11,NA,NA,NA,11,NA,NA,NA
2020-08-23,12,NA,NA,NA,12,NA,NA,NA
2020-08-30,13,NA,NA,NA,13,NA,NA,NA
2020-09-06,15,NA,NA,NA,15,NA,NA,NA
2020-09-13,19,NA,NA,NA,19,NA,NA,NA
2020-09-20,20,NA,NA,NA,20,NA,NA,NA
2020-09-27,21,NA,NA,NA,21,NA,NA,NA
2020-10-04,22,NA,NA,NA,22,NA,NA,NA
2020-10-11,25,NA,NA,NA,25,NA,NA,NA
2020-10-18,26,NA,NA,NA,26,NA,NA,NA
2020-11-08,27,NA,NA,NA,27,NA,NA,NA
2020-11-15,28,NA,NA,NA,28,NA,NA,NA
2020-11-22,29,NA,NA,NA,29,NA,NA,NA
2020-11-29,30,NA,NA,NA,30,NA,NA,NA
2020-12-13,31,NA,NA,NA,31,NA,NA,NA
2020-12-20,37,NA,NA,NA,37,NA,NA,NA
2020-12-27,38,NA,NA,NA,38,NA,NA,NA
2021-01-03,40,NA,NA,NA,40,NA,NA,NA
2021-01-10,42,NA,NA,NA,42,NA,NA,NA
2021-01-17,44,NA,NA,NA,44,NA,NA,NA
2021-01-24,47,NA,NA,NA,47,NA,NA,NA
2021-01-31,53,NA,NA,NA,53,NA,NA,NA
2021-02-07,57,NA,NA,NA,57,NA,NA,NA
2021-02-14,60,NA,NA,NA,60,NA,NA,NA
2021-02-21,66,NA,NA,NA,66,NA,NA,NA
2021-02-28,79,NA,NA,NA,79,NA,NA,NA
2021-03-07,88,NA,NA,NA,88,NA,NA,NA
2021-03-14,109,NA,NA,NA,109,NA,NA,NA
2021-03-21,132,NA,NA,NA,132,NA,NA,NA
2021-03-28,145,NA,NA,NA,145,NA,NA,NA
2021-04-04,154,NA,NA,NA,154,NA,NA,NA
2021-04-11,167,NA,NA,NA,167,NA,NA,NA
2021-04-18,175,NA,NA,NA,175,NA,NA,NA
2021-04-25,184,NA,NA,NA,184,NA,NA,NA
2021-05-02,193,NA,NA,NA,193,NA,NA,NA
2021-05-09,196,NA,NA,NA,196,NA,NA,NA
2021-05-16,203,NA,NA,NA,203,NA,NA,NA
2021-05-23,210,NA,NA,NA,210,NA,NA,NA
2021-05-30,222,NA,NA,NA,222,NA,NA,NA
2021-06-06,234,NA,NA,NA,234,NA,NA,NA
2021-06-13,244,NA,NA,NA,244,NA,NA,NA
2021-06-20,256,NA,NA,NA,256,NA,NA,NA
2021-06-27,260,NA,NA,NA,260,NA,NA,NA
2021-07-04,268,NA,NA,NA,268,NA,NA,NA
2021-07-11,280,NA,NA,NA,280,NA,NA,NA
2021-07-18,285,NA,NA,NA,285,NA,NA,NA
2021-07-25,289,NA,NA,NA,289,NA,NA,NA
2021-08-01,297,NA,NA,NA,297,NA,NA,NA
2021-08-08,303,NA,NA,NA,303,NA,NA,NA
2021-08-15,305,NA,NA,NA,305,NA,NA,NA
2021-08-22,306,NA,NA,NA,306,NA,NA,NA
2021-08-29,307,NA,NA,NA,307,NA,NA,NA
2021-09-05,307,NA,NA,NA,307,NA,NA,NA
2021-09-12,307,307,307,311,308,308,308,308
2021-09-19,NA,307,307,312,NA,308,308,308
