"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,5,NA,NA,NA,5,NA,NA,NA
2020-03-22,13,NA,NA,NA,13,NA,NA,NA
2020-03-29,23,NA,NA,NA,23,NA,NA,NA
2020-04-05,29,NA,NA,NA,29,NA,NA,NA
2020-04-12,33,NA,NA,NA,33,NA,NA,NA
2020-04-19,39,NA,NA,NA,39,NA,NA,NA
2020-04-26,48,NA,NA,NA,48,NA,NA,NA
2020-05-03,68,NA,NA,NA,68,NA,NA,NA
2020-05-10,88,NA,NA,NA,88,NA,NA,NA
2020-05-17,109,NA,NA,NA,109,NA,NA,NA
2020-05-24,143,NA,NA,NA,143,NA,NA,NA
2020-05-31,187,NA,NA,NA,187,NA,NA,NA
2020-06-07,280,NA,NA,NA,280,NA,NA,NA
2020-06-14,362,NA,NA,NA,362,NA,NA,NA
2020-06-21,469,NA,NA,NA,469,NA,NA,NA
2020-06-28,616,NA,NA,NA,616,NA,NA,NA
2020-07-05,781,NA,NA,NA,781,NA,NA,NA
2020-07-12,929,NA,NA,NA,929,NA,NA,NA
2020-07-19,1116,NA,NA,NA,1116,NA,NA,NA
2020-07-26,1275,NA,NA,NA,1275,NA,NA,NA
2020-08-02,1440,NA,NA,NA,1440,NA,NA,NA
2020-08-09,1594,NA,NA,NA,1594,NA,NA,NA
2020-08-16,1761,NA,NA,NA,1761,NA,NA,NA
2020-08-23,1898,NA,NA,NA,1898,NA,NA,NA
2020-08-30,2010,NA,NA,NA,2010,NA,NA,NA
2020-09-06,2130,NA,NA,NA,2130,NA,NA,NA
2020-09-13,2236,NA,NA,NA,2236,NA,NA,NA
2020-09-20,2340,NA,NA,NA,2340,NA,NA,NA
2020-09-27,2454,NA,NA,NA,2454,NA,NA,NA
2020-10-04,2540,NA,NA,NA,2540,NA,NA,NA
2020-10-11,2623,NA,NA,NA,2623,NA,NA,NA
2020-10-18,2701,NA,NA,NA,2701,NA,NA,NA
2020-10-25,2758,NA,NA,NA,2758,NA,NA,NA
2020-11-01,2812,NA,NA,NA,2812,NA,NA,NA
2020-11-08,2894,NA,NA,NA,2894,NA,NA,NA
2020-11-15,3004,NA,NA,NA,3004,NA,NA,NA
2020-11-22,3112,NA,NA,NA,3112,NA,NA,NA
2020-11-29,3206,NA,NA,NA,3206,NA,NA,NA
2020-12-06,3323,NA,NA,NA,3323,NA,NA,NA
2020-12-13,3431,NA,NA,NA,3431,NA,NA,NA
2020-12-20,3529,NA,NA,NA,3529,NA,NA,NA
2020-12-27,3661,NA,NA,NA,3661,NA,NA,NA
2021-01-03,3810,NA,NA,NA,3810,NA,NA,NA
2021-01-10,3974,NA,NA,NA,3974,NA,NA,NA
2021-01-17,4080,NA,NA,NA,4080,NA,NA,NA
2021-01-24,4161,NA,NA,NA,4161,NA,NA,NA
2021-01-31,4251,NA,NA,NA,4251,NA,NA,NA
2021-02-07,4348,NA,NA,NA,4348,NA,NA,NA
2021-02-14,4483,NA,NA,NA,4483,NA,NA,NA
2021-02-21,4668,NA,NA,NA,4668,NA,NA,NA
2021-02-28,4902,NA,NA,NA,4902,NA,NA,NA
2021-03-07,5264,NA,NA,NA,5264,NA,NA,NA
2021-03-14,5632,NA,NA,NA,5632,NA,NA,NA
2021-03-21,6006,NA,NA,NA,6006,NA,NA,NA
2021-03-28,6297,NA,NA,NA,6297,NA,NA,NA
2021-04-04,6525,NA,NA,NA,6525,NA,NA,NA
2021-04-11,6707,NA,NA,NA,6707,NA,NA,NA
2021-04-18,6909,NA,NA,NA,6909,NA,NA,NA
2021-04-25,7109,NA,NA,NA,7109,NA,NA,NA
2021-05-02,7298,NA,NA,NA,7298,NA,NA,NA
2021-05-09,7552,NA,NA,NA,7552,NA,NA,NA
2021-05-16,7805,NA,NA,NA,7805,NA,NA,NA
2021-05-23,8050,NA,NA,NA,8050,NA,NA,NA
2021-05-30,8382,NA,NA,NA,8382,NA,NA,NA
2021-06-06,8694,NA,NA,NA,8694,NA,NA,NA
2021-06-13,9000,NA,NA,NA,9000,NA,NA,NA
2021-06-20,9254,NA,NA,NA,9254,NA,NA,NA
2021-06-27,9432,NA,NA,NA,9432,NA,NA,NA
2021-07-04,9558,NA,NA,NA,9558,NA,NA,NA
2021-07-11,9682,NA,NA,NA,9682,NA,NA,NA
2021-07-18,9758,NA,NA,NA,9758,NA,NA,NA
2021-07-25,9838,NA,NA,NA,9838,NA,NA,NA
2021-08-01,9904,NA,NA,NA,9904,NA,NA,NA
2021-08-08,9968,NA,NA,NA,9968,NA,NA,NA
2021-08-15,9996,NA,NA,NA,9996,NA,NA,NA
2021-08-22,10035,NA,NA,NA,10035,NA,NA,NA
2021-08-29,10062,NA,NA,NA,10062,NA,NA,NA
2021-09-05,10084,NA,NA,NA,10084,NA,NA,NA
2021-09-12,10106,NA,NA,NA,10106,NA,NA,NA
2021-09-19,10135,NA,NA,NA,10135,NA,NA,NA
2021-09-26,10158,NA,NA,NA,10158,NA,NA,NA
2021-10-03,10176,NA,NA,NA,10176,NA,NA,NA
2021-10-10,10193,NA,NA,NA,10194,NA,NA,NA
2021-10-17,10206,NA,NA,NA,10207,NA,NA,NA
2021-10-24,10217,10217,10206,10250,10211,10211,10211,10211
2021-10-31,NA,10229,10214,10270,NA,10213,10212,10215
