"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-22,1,NA,NA,NA,1,NA,NA,NA
2020-03-29,5,NA,NA,NA,5,NA,NA,NA
2020-04-05,12,NA,NA,NA,12,NA,NA,NA
2020-04-12,20,NA,NA,NA,20,NA,NA,NA
2020-04-19,25,NA,NA,NA,25,NA,NA,NA
2020-04-26,44,NA,NA,NA,44,NA,NA,NA
2020-05-03,58,NA,NA,NA,58,NA,NA,NA
2020-05-10,79,NA,NA,NA,79,NA,NA,NA
2020-05-17,109,NA,NA,NA,109,NA,NA,NA
2020-05-24,140,NA,NA,NA,140,NA,NA,NA
2020-05-31,177,NA,NA,NA,177,NA,NA,NA
2020-06-07,208,NA,NA,NA,208,NA,NA,NA
2020-06-14,247,NA,NA,NA,247,NA,NA,NA
2020-06-21,282,NA,NA,NA,282,NA,NA,NA
2020-06-28,326,NA,NA,NA,326,NA,NA,NA
2020-07-05,345,NA,NA,NA,345,NA,NA,NA
2020-07-12,370,NA,NA,NA,370,NA,NA,NA
2020-07-19,395,NA,NA,NA,395,NA,NA,NA
2020-07-26,416,NA,NA,NA,416,NA,NA,NA
2020-08-02,433,NA,NA,NA,433,NA,NA,NA
2020-08-09,451,NA,NA,NA,451,NA,NA,NA
2020-08-16,466,NA,NA,NA,466,NA,NA,NA
2020-08-23,484,NA,NA,NA,484,NA,NA,NA
2020-08-30,501,NA,NA,NA,501,NA,NA,NA
2020-09-06,527,NA,NA,NA,527,NA,NA,NA
2020-09-13,549,NA,NA,NA,549,NA,NA,NA
2020-09-20,566,NA,NA,NA,566,NA,NA,NA
2020-09-27,579,NA,NA,NA,579,NA,NA,NA
2020-10-04,593,NA,NA,NA,593,NA,NA,NA
2020-10-11,598,NA,NA,NA,598,NA,NA,NA
2020-10-18,608,NA,NA,NA,608,NA,NA,NA
2020-10-25,618,NA,NA,NA,618,NA,NA,NA
2020-11-01,626,NA,NA,NA,626,NA,NA,NA
2020-11-08,639,NA,NA,NA,639,NA,NA,NA
2020-11-15,650,NA,NA,NA,650,NA,NA,NA
2020-11-22,666,NA,NA,NA,666,NA,NA,NA
2020-11-29,676,NA,NA,NA,676,NA,NA,NA
2020-12-06,701,NA,NA,NA,701,NA,NA,NA
2020-12-13,718,NA,NA,NA,718,NA,NA,NA
2020-12-20,733,NA,NA,NA,733,NA,NA,NA
2020-12-27,749,NA,NA,NA,749,NA,NA,NA
2021-01-03,763,NA,NA,NA,763,NA,NA,NA
2021-01-10,778,NA,NA,NA,778,NA,NA,NA
2021-01-17,791,NA,NA,NA,791,NA,NA,NA
2021-01-24,797,NA,NA,NA,797,NA,NA,NA
2021-01-31,807,NA,NA,NA,807,NA,NA,NA
2021-02-07,815,NA,NA,NA,815,NA,NA,NA
2021-02-14,828,NA,NA,NA,828,NA,NA,NA
2021-02-21,837,NA,NA,NA,837,NA,NA,NA
2021-02-28,844,NA,NA,NA,844,NA,NA,NA
2021-03-07,859,NA,NA,NA,859,NA,NA,NA
2021-03-14,874,NA,NA,NA,874,NA,NA,NA
2021-03-21,916,NA,NA,NA,916,NA,NA,NA
2021-03-28,968,NA,NA,NA,968,NA,NA,NA
2021-04-04,1030,NA,NA,NA,1030,NA,NA,NA
2021-04-11,1089,NA,NA,NA,1089,NA,NA,NA
2021-04-18,1150,NA,NA,NA,1150,NA,NA,NA
2021-04-25,1202,NA,NA,NA,1202,NA,NA,NA
2021-05-02,1231,NA,NA,NA,1231,NA,NA,NA
2021-05-09,1265,NA,NA,NA,1265,NA,NA,NA
2021-05-16,1297,NA,NA,NA,1297,NA,NA,NA
2021-05-23,1322,NA,NA,NA,1322,NA,NA,NA
2021-05-30,1354,NA,NA,NA,1354,NA,NA,NA
2021-06-06,1380,NA,NA,NA,1380,NA,NA,NA
2021-06-13,1405,NA,NA,NA,1405,NA,NA,NA
2021-06-20,1434,NA,NA,NA,1434,NA,NA,NA
2021-06-27,1456,NA,NA,NA,1456,NA,NA,NA
2021-07-04,1475,NA,NA,NA,1475,NA,NA,NA
2021-07-11,1496,NA,NA,NA,1496,NA,NA,NA
2021-07-18,1510,NA,NA,NA,1510,NA,NA,NA
2021-07-25,1522,NA,NA,NA,1522,NA,NA,NA
2021-08-01,1529,NA,NA,NA,1529,NA,NA,NA
2021-08-08,1535,NA,NA,NA,1535,NA,NA,NA
2021-08-15,1537,NA,NA,NA,1537,NA,NA,NA
2021-08-22,1539,NA,NA,NA,1539,NA,NA,NA
2021-08-29,1545,NA,NA,NA,1545,NA,NA,NA
2021-09-05,1551,NA,NA,NA,1549,NA,NA,NA
2021-09-12,1553,NA,NA,NA,1549,NA,NA,NA
2021-09-19,1558,1558,1549,1585,1550,1550,1550,1550
2021-09-26,NA,1561,1549,1594,NA,1550,1550,1550
