"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,11,NA,NA,NA,11,NA,NA,NA
2020-03-22,35,NA,NA,NA,35,NA,NA,NA
2020-03-29,72,NA,NA,NA,72,NA,NA,NA
2020-04-05,123,NA,NA,NA,123,NA,NA,NA
2020-04-12,176,NA,NA,NA,176,NA,NA,NA
2020-04-19,242,NA,NA,NA,242,NA,NA,NA
2020-04-26,344,NA,NA,NA,344,NA,NA,NA
2020-05-03,461,NA,NA,NA,461,NA,NA,NA
2020-05-10,591,NA,NA,NA,591,NA,NA,NA
2020-05-17,735,NA,NA,NA,735,NA,NA,NA
2020-05-24,874,NA,NA,NA,874,NA,NA,NA
2020-05-31,985,NA,NA,NA,985,NA,NA,NA
2020-06-07,1095,NA,NA,NA,1095,NA,NA,NA
2020-06-14,1214,NA,NA,NA,1214,NA,NA,NA
2020-06-21,1302,NA,NA,NA,1302,NA,NA,NA
2020-06-28,1372,NA,NA,NA,1372,NA,NA,NA
2020-07-05,1428,NA,NA,NA,1428,NA,NA,NA
2020-07-12,1502,NA,NA,NA,1502,NA,NA,NA
2020-07-19,1571,NA,NA,NA,1571,NA,NA,NA
2020-07-26,1615,NA,NA,NA,1615,NA,NA,NA
2020-08-02,1663,NA,NA,NA,1663,NA,NA,NA
2020-08-09,1711,NA,NA,NA,1711,NA,NA,NA
2020-08-16,1787,NA,NA,NA,1787,NA,NA,NA
2020-08-23,1844,NA,NA,NA,1844,NA,NA,NA
2020-08-30,1898,NA,NA,NA,1898,NA,NA,NA
2020-09-06,1957,NA,NA,NA,1957,NA,NA,NA
2020-09-13,2000,NA,NA,NA,2000,NA,NA,NA
2020-09-20,2050,NA,NA,NA,2050,NA,NA,NA
2020-09-27,2087,NA,NA,NA,2087,NA,NA,NA
2020-10-04,2120,NA,NA,NA,2120,NA,NA,NA
2020-10-11,2161,NA,NA,NA,2161,NA,NA,NA
2020-10-18,2195,NA,NA,NA,2195,NA,NA,NA
2020-10-25,2251,NA,NA,NA,2251,NA,NA,NA
2020-11-01,2308,NA,NA,NA,2308,NA,NA,NA
2020-11-08,2369,NA,NA,NA,2369,NA,NA,NA
2020-11-15,2453,NA,NA,NA,2453,NA,NA,NA
2020-11-22,2513,NA,NA,NA,2513,NA,NA,NA
2020-11-29,2579,NA,NA,NA,2579,NA,NA,NA
2020-12-06,2644,NA,NA,NA,2644,NA,NA,NA
2020-12-13,2710,NA,NA,NA,2710,NA,NA,NA
2020-12-20,2772,NA,NA,NA,2772,NA,NA,NA
2020-12-27,2812,NA,NA,NA,2812,NA,NA,NA
2021-01-03,2860,NA,NA,NA,2860,NA,NA,NA
2021-01-10,2903,NA,NA,NA,2903,NA,NA,NA
2021-01-17,2934,NA,NA,NA,2934,NA,NA,NA
2021-01-24,2971,NA,NA,NA,2971,NA,NA,NA
2021-01-31,3006,NA,NA,NA,3006,NA,NA,NA
2021-02-07,3049,NA,NA,NA,3049,NA,NA,NA
2021-02-14,3097,NA,NA,NA,3097,NA,NA,NA
2021-02-21,3156,NA,NA,NA,3156,NA,NA,NA
2021-02-28,3200,NA,NA,NA,3200,NA,NA,NA
2021-03-07,3280,NA,NA,NA,3280,NA,NA,NA
2021-03-14,3393,NA,NA,NA,3393,NA,NA,NA
2021-03-21,3550,NA,NA,NA,3550,NA,NA,NA
2021-03-28,3656,NA,NA,NA,3656,NA,NA,NA
2021-04-04,3778,NA,NA,NA,3778,NA,NA,NA
2021-04-11,3881,NA,NA,NA,3881,NA,NA,NA
2021-04-18,3960,NA,NA,NA,3960,NA,NA,NA
2021-04-25,4032,NA,NA,NA,4032,NA,NA,NA
2021-05-02,4099,NA,NA,NA,4099,NA,NA,NA
2021-05-09,4161,NA,NA,NA,4161,NA,NA,NA
2021-05-16,4214,NA,NA,NA,4214,NA,NA,NA
2021-05-23,4281,NA,NA,NA,4281,NA,NA,NA
2021-05-30,4336,NA,NA,NA,4336,NA,NA,NA
2021-06-06,4408,NA,NA,NA,4408,NA,NA,NA
2021-06-13,4468,NA,NA,NA,4468,NA,NA,NA
2021-06-20,4509,NA,NA,NA,4509,NA,NA,NA
2021-06-27,4541,NA,NA,NA,4541,NA,NA,NA
2021-07-04,4564,NA,NA,NA,4564,NA,NA,NA
2021-07-11,4586,NA,NA,NA,4586,NA,NA,NA
2021-07-18,4598,NA,NA,NA,4598,NA,NA,NA
2021-07-25,4608,NA,NA,NA,4608,NA,NA,NA
2021-08-01,4627,NA,NA,NA,4627,NA,NA,NA
2021-08-08,4640,NA,NA,NA,4640,NA,NA,NA
2021-08-15,4655,NA,NA,NA,4657,NA,NA,NA
2021-08-22,4663,NA,NA,NA,4666,NA,NA,NA
2021-08-29,4679,NA,NA,NA,4682,NA,NA,NA
2021-09-05,4688,NA,NA,NA,4691,NA,NA,NA
2021-09-12,4705,NA,NA,NA,4707,NA,NA,NA
2021-09-19,4715,NA,NA,NA,4715,NA,NA,NA
2021-09-26,4737,NA,NA,NA,4735,NA,NA,NA
2021-10-03,4748,NA,NA,NA,4742,NA,NA,NA
2021-10-10,4758,NA,NA,NA,4748,NA,NA,NA
2021-10-17,4769,4769,4748,4805,4749,4749,4749,4749
2021-10-24,NA,4779,4753,4823,NA,4751,4750,4752
