"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,6,NA,NA,NA,6,NA,NA,NA
2020-03-22,15,NA,NA,NA,15,NA,NA,NA
2020-03-29,28,NA,NA,NA,28,NA,NA,NA
2020-04-05,51,NA,NA,NA,51,NA,NA,NA
2020-04-12,89,NA,NA,NA,89,NA,NA,NA
2020-04-19,131,NA,NA,NA,131,NA,NA,NA
2020-04-26,187,NA,NA,NA,187,NA,NA,NA
2020-05-03,266,NA,NA,NA,266,NA,NA,NA
2020-05-10,363,NA,NA,NA,363,NA,NA,NA
2020-05-17,464,NA,NA,NA,464,NA,NA,NA
2020-05-24,565,NA,NA,NA,565,NA,NA,NA
2020-05-31,639,NA,NA,NA,639,NA,NA,NA
2020-06-07,712,NA,NA,NA,712,NA,NA,NA
2020-06-14,792,NA,NA,NA,792,NA,NA,NA
2020-06-21,846,NA,NA,NA,846,NA,NA,NA
2020-06-28,881,NA,NA,NA,881,NA,NA,NA
2020-07-05,913,NA,NA,NA,913,NA,NA,NA
2020-07-12,957,NA,NA,NA,957,NA,NA,NA
2020-07-19,993,NA,NA,NA,993,NA,NA,NA
2020-07-26,1014,NA,NA,NA,1014,NA,NA,NA
2020-08-02,1033,NA,NA,NA,1033,NA,NA,NA
2020-08-09,1061,NA,NA,NA,1061,NA,NA,NA
2020-08-16,1108,NA,NA,NA,1108,NA,NA,NA
2020-08-23,1142,NA,NA,NA,1142,NA,NA,NA
2020-08-30,1168,NA,NA,NA,1168,NA,NA,NA
2020-09-06,1197,NA,NA,NA,1197,NA,NA,NA
2020-09-13,1219,NA,NA,NA,1219,NA,NA,NA
2020-09-20,1237,NA,NA,NA,1237,NA,NA,NA
2020-09-27,1253,NA,NA,NA,1253,NA,NA,NA
2020-10-04,1264,NA,NA,NA,1264,NA,NA,NA
2020-10-11,1275,NA,NA,NA,1275,NA,NA,NA
2020-10-18,1289,NA,NA,NA,1289,NA,NA,NA
2020-10-25,1312,NA,NA,NA,1312,NA,NA,NA
2020-11-01,1339,NA,NA,NA,1339,NA,NA,NA
2020-11-08,1364,NA,NA,NA,1364,NA,NA,NA
2020-11-15,1409,NA,NA,NA,1409,NA,NA,NA
2020-11-22,1437,NA,NA,NA,1437,NA,NA,NA
2020-11-29,1463,NA,NA,NA,1463,NA,NA,NA
2020-12-06,1494,NA,NA,NA,1494,NA,NA,NA
2020-12-13,1518,NA,NA,NA,1518,NA,NA,NA
2020-12-20,1542,NA,NA,NA,1542,NA,NA,NA
2020-12-27,1566,NA,NA,NA,1566,NA,NA,NA
2021-01-03,1592,NA,NA,NA,1592,NA,NA,NA
2021-01-10,1613,NA,NA,NA,1613,NA,NA,NA
2021-01-17,1624,NA,NA,NA,1624,NA,NA,NA
2021-01-24,1641,NA,NA,NA,1641,NA,NA,NA
2021-01-31,1658,NA,NA,NA,1658,NA,NA,NA
2021-02-07,1675,NA,NA,NA,1675,NA,NA,NA
2021-02-14,1695,NA,NA,NA,1695,NA,NA,NA
2021-02-21,1729,NA,NA,NA,1729,NA,NA,NA
2021-02-28,1753,NA,NA,NA,1753,NA,NA,NA
2021-03-07,1802,NA,NA,NA,1802,NA,NA,NA
2021-03-14,1868,NA,NA,NA,1868,NA,NA,NA
2021-03-21,1975,NA,NA,NA,1975,NA,NA,NA
2021-03-28,2046,NA,NA,NA,2046,NA,NA,NA
2021-04-04,2117,NA,NA,NA,2117,NA,NA,NA
2021-04-11,2179,NA,NA,NA,2179,NA,NA,NA
2021-04-18,2238,NA,NA,NA,2238,NA,NA,NA
2021-04-25,2280,NA,NA,NA,2280,NA,NA,NA
2021-05-02,2321,NA,NA,NA,2321,NA,NA,NA
2021-05-09,2358,NA,NA,NA,2358,NA,NA,NA
2021-05-16,2390,NA,NA,NA,2390,NA,NA,NA
2021-05-23,2441,NA,NA,NA,2441,NA,NA,NA
2021-05-30,2475,NA,NA,NA,2475,NA,NA,NA
2021-06-06,2519,NA,NA,NA,2519,NA,NA,NA
2021-06-13,2545,NA,NA,NA,2545,NA,NA,NA
2021-06-20,2560,NA,NA,NA,2560,NA,NA,NA
2021-06-27,2575,NA,NA,NA,2575,NA,NA,NA
2021-07-04,2589,NA,NA,NA,2589,NA,NA,NA
2021-07-11,2597,NA,NA,NA,2598,NA,NA,NA
2021-07-18,2598,NA,NA,NA,2599,NA,NA,NA
2021-07-25,2601,NA,NA,NA,2602,NA,NA,NA
2021-08-01,2606,NA,NA,NA,2607,NA,NA,NA
2021-08-08,2607,NA,NA,NA,2609,NA,NA,NA
2021-08-15,2608,NA,NA,NA,2613,NA,NA,NA
2021-08-22,2610,NA,NA,NA,2615,NA,NA,NA
2021-08-29,2612,2612,2609,2641,2619,2619,2619,2619
2021-09-05,NA,2614,2610,2650,NA,2619,2619,2619
