"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-04-19,1,NA,NA,NA,1,NA,NA,NA
2020-04-26,2,NA,NA,NA,2,NA,NA,NA
2020-05-10,3,NA,NA,NA,3,NA,NA,NA
2020-05-17,4,NA,NA,NA,4,NA,NA,NA
2020-05-24,5,NA,NA,NA,5,NA,NA,NA
2020-05-31,6,NA,NA,NA,6,NA,NA,NA
2020-06-07,7,NA,NA,NA,7,NA,NA,NA
2020-06-14,10,NA,NA,NA,10,NA,NA,NA
2020-06-21,15,NA,NA,NA,15,NA,NA,NA
2020-06-28,20,NA,NA,NA,20,NA,NA,NA
2020-07-05,35,NA,NA,NA,35,NA,NA,NA
2020-07-12,54,NA,NA,NA,54,NA,NA,NA
2020-07-19,69,NA,NA,NA,69,NA,NA,NA
2020-07-26,84,NA,NA,NA,84,NA,NA,NA
2020-08-02,94,NA,NA,NA,94,NA,NA,NA
2020-08-09,103,NA,NA,NA,103,NA,NA,NA
2020-08-16,109,NA,NA,NA,109,NA,NA,NA
2020-08-23,116,NA,NA,NA,116,NA,NA,NA
2020-08-30,127,NA,NA,NA,127,NA,NA,NA
2020-09-06,132,NA,NA,NA,132,NA,NA,NA
2020-09-13,133,NA,NA,NA,133,NA,NA,NA
2020-09-20,139,NA,NA,NA,139,NA,NA,NA
2020-09-27,144,NA,NA,NA,144,NA,NA,NA
2020-10-04,150,NA,NA,NA,150,NA,NA,NA
2020-10-11,155,NA,NA,NA,155,NA,NA,NA
2020-10-18,160,NA,NA,NA,160,NA,NA,NA
2020-10-25,168,NA,NA,NA,168,NA,NA,NA
2020-11-01,172,NA,NA,NA,172,NA,NA,NA
2020-11-08,176,NA,NA,NA,176,NA,NA,NA
2020-11-15,180,NA,NA,NA,180,NA,NA,NA
2020-11-22,183,NA,NA,NA,183,NA,NA,NA
2020-11-29,187,NA,NA,NA,187,NA,NA,NA
2020-12-06,193,NA,NA,NA,193,NA,NA,NA
2020-12-13,195,NA,NA,NA,195,NA,NA,NA
2020-12-20,199,NA,NA,NA,199,NA,NA,NA
2020-12-27,204,NA,NA,NA,204,NA,NA,NA
2021-01-03,208,NA,NA,NA,208,NA,NA,NA
2021-01-10,223,NA,NA,NA,223,NA,NA,NA
2021-01-17,237,NA,NA,NA,237,NA,NA,NA
2021-01-24,239,NA,NA,NA,239,NA,NA,NA
2021-01-31,254,NA,NA,NA,254,NA,NA,NA
2021-02-07,263,NA,NA,NA,263,NA,NA,NA
2021-02-14,276,NA,NA,NA,276,NA,NA,NA
2021-02-21,284,NA,NA,NA,284,NA,NA,NA
2021-02-28,304,NA,NA,NA,304,NA,NA,NA
2021-03-07,323,NA,NA,NA,323,NA,NA,NA
2021-03-14,366,NA,NA,NA,366,NA,NA,NA
2021-03-21,415,NA,NA,NA,415,NA,NA,NA
2021-03-28,459,NA,NA,NA,459,NA,NA,NA
2021-04-04,506,NA,NA,NA,506,NA,NA,NA
2021-04-11,547,NA,NA,NA,547,NA,NA,NA
2021-04-18,578,NA,NA,NA,578,NA,NA,NA
2021-04-25,611,NA,NA,NA,611,NA,NA,NA
2021-05-02,634,NA,NA,NA,634,NA,NA,NA
2021-05-09,645,NA,NA,NA,645,NA,NA,NA
2021-05-16,663,NA,NA,NA,663,NA,NA,NA
2021-05-23,678,NA,NA,NA,678,NA,NA,NA
2021-05-30,694,NA,NA,NA,694,NA,NA,NA
2021-06-06,714,NA,NA,NA,714,NA,NA,NA
2021-06-13,730,NA,NA,NA,730,NA,NA,NA
2021-06-20,750,NA,NA,NA,750,NA,NA,NA
2021-06-27,777,NA,NA,NA,777,NA,NA,NA
2021-07-04,796,NA,NA,NA,796,NA,NA,NA
2021-07-11,819,NA,NA,NA,819,NA,NA,NA
2021-07-18,835,NA,NA,NA,835,NA,NA,NA
2021-07-25,849,NA,NA,NA,849,NA,NA,NA
2021-08-01,866,NA,NA,NA,866,NA,NA,NA
2021-08-08,880,NA,NA,NA,880,NA,NA,NA
2021-08-15,895,NA,NA,NA,895,NA,NA,NA
2021-08-22,903,NA,NA,NA,903,NA,NA,NA
2021-08-29,908,NA,NA,NA,908,NA,NA,NA
2021-09-05,915,NA,NA,NA,915,NA,NA,NA
2021-09-12,922,922,919,935,920,920,920,920
2021-09-19,NA,929,925,946,NA,921,921,921
