"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-04-12,1,NA,NA,NA,1,NA,NA,NA
2020-04-19,2,NA,NA,NA,2,NA,NA,NA
2020-04-26,3,NA,NA,NA,3,NA,NA,NA
2020-05-03,4,NA,NA,NA,4,NA,NA,NA
2020-07-05,5,NA,NA,NA,5,NA,NA,NA
2020-07-12,6,NA,NA,NA,6,NA,NA,NA
2020-07-19,7,NA,NA,NA,7,NA,NA,NA
2020-07-26,9,NA,NA,NA,9,NA,NA,NA
2020-08-02,12,NA,NA,NA,12,NA,NA,NA
2020-08-09,14,NA,NA,NA,14,NA,NA,NA
2020-08-16,17,NA,NA,NA,17,NA,NA,NA
2020-08-23,18,NA,NA,NA,18,NA,NA,NA
2020-08-30,20,NA,NA,NA,20,NA,NA,NA
2020-09-06,21,NA,NA,NA,21,NA,NA,NA
2020-09-13,23,NA,NA,NA,23,NA,NA,NA
2020-09-20,26,NA,NA,NA,26,NA,NA,NA
2020-09-27,29,NA,NA,NA,29,NA,NA,NA
2020-10-04,32,NA,NA,NA,32,NA,NA,NA
2020-10-11,33,NA,NA,NA,33,NA,NA,NA
2020-10-18,35,NA,NA,NA,35,NA,NA,NA
2020-10-25,39,NA,NA,NA,39,NA,NA,NA
2020-11-01,40,NA,NA,NA,40,NA,NA,NA
2020-11-08,41,NA,NA,NA,41,NA,NA,NA
2020-11-15,42,NA,NA,NA,42,NA,NA,NA
2020-11-22,45,NA,NA,NA,45,NA,NA,NA
2020-11-29,47,NA,NA,NA,47,NA,NA,NA
2020-12-06,48,NA,NA,NA,48,NA,NA,NA
2020-12-13,50,NA,NA,NA,50,NA,NA,NA
2020-12-20,58,NA,NA,NA,58,NA,NA,NA
2020-12-27,63,NA,NA,NA,63,NA,NA,NA
2021-01-03,65,NA,NA,NA,65,NA,NA,NA
2021-01-10,67,NA,NA,NA,67,NA,NA,NA
2021-01-17,70,NA,NA,NA,70,NA,NA,NA
2021-01-24,77,NA,NA,NA,77,NA,NA,NA
2021-01-31,80,NA,NA,NA,80,NA,NA,NA
2021-02-07,85,NA,NA,NA,85,NA,NA,NA
2021-02-14,92,NA,NA,NA,92,NA,NA,NA
2021-02-21,99,NA,NA,NA,99,NA,NA,NA
2021-02-28,107,NA,NA,NA,107,NA,NA,NA
2021-03-07,113,NA,NA,NA,113,NA,NA,NA
2021-03-14,127,NA,NA,NA,127,NA,NA,NA
2021-03-21,140,NA,NA,NA,140,NA,NA,NA
2021-03-28,155,NA,NA,NA,155,NA,NA,NA
2021-04-04,182,NA,NA,NA,182,NA,NA,NA
2021-04-11,198,NA,NA,NA,198,NA,NA,NA
2021-04-18,215,NA,NA,NA,215,NA,NA,NA
2021-04-25,231,NA,NA,NA,231,NA,NA,NA
2021-05-02,254,NA,NA,NA,254,NA,NA,NA
2021-05-09,274,NA,NA,NA,274,NA,NA,NA
2021-05-16,294,NA,NA,NA,294,NA,NA,NA
2021-05-23,312,NA,NA,NA,312,NA,NA,NA
2021-05-30,332,NA,NA,NA,332,NA,NA,NA
2021-06-06,359,NA,NA,NA,359,NA,NA,NA
2021-06-13,393,NA,NA,NA,393,NA,NA,NA
2021-06-20,412,NA,NA,NA,412,NA,NA,NA
2021-06-27,430,NA,NA,NA,430,NA,NA,NA
2021-07-04,442,NA,NA,NA,442,NA,NA,NA
2021-07-11,450,NA,NA,NA,450,NA,NA,NA
2021-07-18,460,NA,NA,NA,460,NA,NA,NA
2021-07-25,465,NA,NA,NA,465,NA,NA,NA
2021-08-01,469,NA,NA,NA,469,NA,NA,NA
2021-08-08,475,NA,NA,NA,475,NA,NA,NA
2021-08-15,484,NA,NA,NA,484,NA,NA,NA
2021-08-22,486,NA,NA,NA,486,NA,NA,NA
2021-08-29,489,NA,NA,NA,489,NA,NA,NA
2021-09-05,493,NA,NA,NA,493,NA,NA,NA
2021-09-12,495,NA,NA,NA,495,NA,NA,NA
2021-09-19,496,NA,NA,NA,496,NA,NA,NA
2021-09-26,498,498,497,507,497,497,497,497
2021-10-03,NA,499,498,510,NA,497,497,497
