"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-22,2,NA,NA,NA,2,NA,NA,NA
2020-03-29,6,NA,NA,NA,6,NA,NA,NA
2020-04-05,9,NA,NA,NA,9,NA,NA,NA
2020-04-12,11,NA,NA,NA,11,NA,NA,NA
2020-04-19,14,NA,NA,NA,14,NA,NA,NA
2020-04-26,16,NA,NA,NA,16,NA,NA,NA
2020-05-03,19,NA,NA,NA,19,NA,NA,NA
2020-05-24,20,NA,NA,NA,20,NA,NA,NA
2020-06-07,21,NA,NA,NA,21,NA,NA,NA
2020-06-14,22,NA,NA,NA,22,NA,NA,NA
2020-07-05,23,NA,NA,NA,23,NA,NA,NA
2020-07-12,25,NA,NA,NA,25,NA,NA,NA
2020-07-19,27,NA,NA,NA,27,NA,NA,NA
2020-07-26,29,NA,NA,NA,29,NA,NA,NA
2020-08-02,33,NA,NA,NA,33,NA,NA,NA
2020-08-09,36,NA,NA,NA,36,NA,NA,NA
2020-08-16,41,NA,NA,NA,41,NA,NA,NA
2020-08-23,43,NA,NA,NA,43,NA,NA,NA
2020-08-30,45,NA,NA,NA,45,NA,NA,NA
2020-09-06,46,NA,NA,NA,46,NA,NA,NA
2020-09-13,48,NA,NA,NA,48,NA,NA,NA
2020-09-20,51,NA,NA,NA,51,NA,NA,NA
2020-09-27,54,NA,NA,NA,54,NA,NA,NA
2020-10-04,57,NA,NA,NA,57,NA,NA,NA
2020-10-11,58,NA,NA,NA,58,NA,NA,NA
2020-10-18,60,NA,NA,NA,60,NA,NA,NA
2020-10-25,64,NA,NA,NA,64,NA,NA,NA
2020-11-01,66,NA,NA,NA,66,NA,NA,NA
2020-11-08,67,NA,NA,NA,67,NA,NA,NA
2020-11-15,69,NA,NA,NA,69,NA,NA,NA
2020-11-22,72,NA,NA,NA,72,NA,NA,NA
2020-11-29,74,NA,NA,NA,74,NA,NA,NA
2020-12-06,75,NA,NA,NA,75,NA,NA,NA
2020-12-13,78,NA,NA,NA,78,NA,NA,NA
2020-12-20,87,NA,NA,NA,87,NA,NA,NA
2020-12-27,92,NA,NA,NA,92,NA,NA,NA
2021-01-03,94,NA,NA,NA,94,NA,NA,NA
2021-01-10,96,NA,NA,NA,96,NA,NA,NA
2021-01-17,99,NA,NA,NA,99,NA,NA,NA
2021-01-24,106,NA,NA,NA,106,NA,NA,NA
2021-01-31,109,NA,NA,NA,109,NA,NA,NA
2021-02-07,114,NA,NA,NA,114,NA,NA,NA
2021-02-14,121,NA,NA,NA,121,NA,NA,NA
2021-02-21,128,NA,NA,NA,128,NA,NA,NA
2021-02-28,136,NA,NA,NA,136,NA,NA,NA
2021-03-07,142,NA,NA,NA,142,NA,NA,NA
2021-03-14,159,NA,NA,NA,159,NA,NA,NA
2021-03-21,172,NA,NA,NA,172,NA,NA,NA
2021-03-28,188,NA,NA,NA,188,NA,NA,NA
2021-04-04,215,NA,NA,NA,215,NA,NA,NA
2021-04-11,231,NA,NA,NA,231,NA,NA,NA
2021-04-18,248,NA,NA,NA,248,NA,NA,NA
2021-04-25,264,NA,NA,NA,264,NA,NA,NA
2021-05-02,287,NA,NA,NA,287,NA,NA,NA
2021-05-09,307,NA,NA,NA,307,NA,NA,NA
2021-05-16,327,NA,NA,NA,327,NA,NA,NA
2021-05-23,345,NA,NA,NA,345,NA,NA,NA
2021-05-30,367,NA,NA,NA,367,NA,NA,NA
2021-06-06,394,NA,NA,NA,394,NA,NA,NA
2021-06-13,428,NA,NA,NA,428,NA,NA,NA
2021-06-20,447,NA,NA,NA,447,NA,NA,NA
2021-06-27,466,NA,NA,NA,466,NA,NA,NA
2021-07-04,479,NA,NA,NA,479,NA,NA,NA
2021-07-11,489,NA,NA,NA,489,NA,NA,NA
2021-07-18,499,NA,NA,NA,499,NA,NA,NA
2021-07-25,504,NA,NA,NA,504,NA,NA,NA
2021-08-01,508,NA,NA,NA,508,NA,NA,NA
2021-08-08,515,NA,NA,NA,515,NA,NA,NA
2021-08-15,525,NA,NA,NA,525,NA,NA,NA
2021-08-22,527,NA,NA,NA,527,NA,NA,NA
2021-08-29,532,NA,NA,NA,532,NA,NA,NA
2021-09-05,538,NA,NA,NA,538,NA,NA,NA
2021-09-12,541,NA,NA,NA,541,NA,NA,NA
2021-09-19,542,NA,NA,NA,542,NA,NA,NA
2021-09-26,544,NA,NA,NA,544,NA,NA,NA
2021-10-03,544,NA,NA,NA,544,NA,NA,NA
2021-10-10,546,NA,NA,NA,546,NA,NA,NA
2021-10-17,548,NA,NA,NA,548,NA,NA,NA
2021-10-24,550,550,549,562,549,549,549,549
2021-10-31,NA,552,551,566,NA,549,549,549
