"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-04-26,2,NA,NA,NA,2,NA,NA,NA
2020-05-10,3,NA,NA,NA,3,NA,NA,NA
2020-05-17,4,NA,NA,NA,4,NA,NA,NA
2020-05-31,5,NA,NA,NA,5,NA,NA,NA
2020-06-07,9,NA,NA,NA,9,NA,NA,NA
2020-06-14,12,NA,NA,NA,12,NA,NA,NA
2020-06-21,13,NA,NA,NA,13,NA,NA,NA
2020-06-28,15,NA,NA,NA,15,NA,NA,NA
2020-07-05,20,NA,NA,NA,20,NA,NA,NA
2020-07-12,22,NA,NA,NA,22,NA,NA,NA
2020-07-19,27,NA,NA,NA,27,NA,NA,NA
2020-07-26,34,NA,NA,NA,34,NA,NA,NA
2020-08-02,51,NA,NA,NA,51,NA,NA,NA
2020-08-09,60,NA,NA,NA,60,NA,NA,NA
2020-08-16,67,NA,NA,NA,67,NA,NA,NA
2020-08-23,77,NA,NA,NA,77,NA,NA,NA
2020-08-30,96,NA,NA,NA,96,NA,NA,NA
2020-09-06,106,NA,NA,NA,106,NA,NA,NA
2020-09-13,124,NA,NA,NA,124,NA,NA,NA
2020-09-20,134,NA,NA,NA,134,NA,NA,NA
2020-09-27,150,NA,NA,NA,150,NA,NA,NA
2020-10-04,172,NA,NA,NA,172,NA,NA,NA
2020-10-11,188,NA,NA,NA,188,NA,NA,NA
2020-10-18,198,NA,NA,NA,198,NA,NA,NA
2020-10-25,204,NA,NA,NA,204,NA,NA,NA
2020-11-01,214,NA,NA,NA,214,NA,NA,NA
2020-11-08,219,NA,NA,NA,219,NA,NA,NA
2020-11-15,222,NA,NA,NA,222,NA,NA,NA
2020-11-22,230,NA,NA,NA,230,NA,NA,NA
2020-11-29,233,NA,NA,NA,233,NA,NA,NA
2020-12-06,237,NA,NA,NA,237,NA,NA,NA
2020-12-13,240,NA,NA,NA,240,NA,NA,NA
2020-12-20,244,NA,NA,NA,244,NA,NA,NA
2020-12-27,247,NA,NA,NA,247,NA,NA,NA
2021-01-03,256,NA,NA,NA,256,NA,NA,NA
2021-01-10,262,NA,NA,NA,262,NA,NA,NA
2021-01-17,276,NA,NA,NA,276,NA,NA,NA
2021-01-24,303,NA,NA,NA,303,NA,NA,NA
2021-01-31,331,NA,NA,NA,331,NA,NA,NA
2021-02-07,362,NA,NA,NA,362,NA,NA,NA
2021-02-14,376,NA,NA,NA,376,NA,NA,NA
2021-02-21,397,NA,NA,NA,397,NA,NA,NA
2021-02-28,414,NA,NA,NA,414,NA,NA,NA
2021-03-07,431,NA,NA,NA,431,NA,NA,NA
2021-03-14,447,NA,NA,NA,447,NA,NA,NA
2021-03-21,467,NA,NA,NA,467,NA,NA,NA
2021-03-28,477,NA,NA,NA,477,NA,NA,NA
2021-04-04,487,NA,NA,NA,487,NA,NA,NA
2021-04-11,500,NA,NA,NA,500,NA,NA,NA
2021-04-18,513,NA,NA,NA,513,NA,NA,NA
2021-04-25,523,NA,NA,NA,523,NA,NA,NA
2021-05-02,537,NA,NA,NA,537,NA,NA,NA
2021-05-09,555,NA,NA,NA,555,NA,NA,NA
2021-05-16,583,NA,NA,NA,583,NA,NA,NA
2021-05-23,622,NA,NA,NA,622,NA,NA,NA
2021-05-30,678,NA,NA,NA,678,NA,NA,NA
2021-06-06,716,NA,NA,NA,716,NA,NA,NA
2021-06-13,751,NA,NA,NA,751,NA,NA,NA
2021-06-20,793,NA,NA,NA,793,NA,NA,NA
2021-06-27,815,NA,NA,NA,815,NA,NA,NA
2021-07-04,842,NA,NA,NA,842,NA,NA,NA
2021-07-11,857,NA,NA,NA,857,NA,NA,NA
2021-07-18,869,NA,NA,NA,869,NA,NA,NA
2021-07-25,884,NA,NA,NA,884,NA,NA,NA
2021-08-01,893,NA,NA,NA,893,NA,NA,NA
2021-08-08,900,NA,NA,NA,900,NA,NA,NA
2021-08-15,908,NA,NA,NA,908,NA,NA,NA
2021-08-22,917,NA,NA,NA,917,NA,NA,NA
2021-08-29,923,NA,NA,NA,923,NA,NA,NA
2021-09-05,928,NA,NA,NA,928,NA,NA,NA
2021-09-12,937,NA,NA,NA,937,NA,NA,NA
2021-09-19,938,NA,NA,NA,938,NA,NA,NA
2021-09-26,942,NA,NA,NA,942,NA,NA,NA
2021-10-03,950,950,946,967,946,946,946,946
2021-10-10,NA,955,950,976,NA,946,946,947
