"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-04-26,1,NA,NA,NA,1,NA,NA,NA
2020-05-10,2,NA,NA,NA,2,NA,NA,NA
2020-06-07,5,NA,NA,NA,5,NA,NA,NA
2020-06-14,8,NA,NA,NA,8,NA,NA,NA
2020-06-21,9,NA,NA,NA,9,NA,NA,NA
2020-06-28,10,NA,NA,NA,10,NA,NA,NA
2020-07-05,15,NA,NA,NA,15,NA,NA,NA
2020-07-12,17,NA,NA,NA,17,NA,NA,NA
2020-07-19,22,NA,NA,NA,22,NA,NA,NA
2020-07-26,29,NA,NA,NA,29,NA,NA,NA
2020-08-02,43,NA,NA,NA,43,NA,NA,NA
2020-08-09,52,NA,NA,NA,52,NA,NA,NA
2020-08-16,59,NA,NA,NA,59,NA,NA,NA
2020-08-23,69,NA,NA,NA,69,NA,NA,NA
2020-08-30,87,NA,NA,NA,87,NA,NA,NA
2020-09-06,97,NA,NA,NA,97,NA,NA,NA
2020-09-13,114,NA,NA,NA,114,NA,NA,NA
2020-09-20,124,NA,NA,NA,124,NA,NA,NA
2020-09-27,140,NA,NA,NA,140,NA,NA,NA
2020-10-04,162,NA,NA,NA,162,NA,NA,NA
2020-10-11,177,NA,NA,NA,177,NA,NA,NA
2020-10-18,186,NA,NA,NA,186,NA,NA,NA
2020-10-25,192,NA,NA,NA,192,NA,NA,NA
2020-11-01,200,NA,NA,NA,200,NA,NA,NA
2020-11-08,205,NA,NA,NA,205,NA,NA,NA
2020-11-15,208,NA,NA,NA,208,NA,NA,NA
2020-11-22,216,NA,NA,NA,216,NA,NA,NA
2020-11-29,219,NA,NA,NA,219,NA,NA,NA
2020-12-06,223,NA,NA,NA,223,NA,NA,NA
2020-12-13,226,NA,NA,NA,226,NA,NA,NA
2020-12-20,230,NA,NA,NA,230,NA,NA,NA
2020-12-27,233,NA,NA,NA,233,NA,NA,NA
2021-01-03,242,NA,NA,NA,242,NA,NA,NA
2021-01-10,248,NA,NA,NA,248,NA,NA,NA
2021-01-17,262,NA,NA,NA,262,NA,NA,NA
2021-01-24,289,NA,NA,NA,289,NA,NA,NA
2021-01-31,317,NA,NA,NA,317,NA,NA,NA
2021-02-07,348,NA,NA,NA,348,NA,NA,NA
2021-02-14,362,NA,NA,NA,362,NA,NA,NA
2021-02-21,383,NA,NA,NA,383,NA,NA,NA
2021-02-28,400,NA,NA,NA,400,NA,NA,NA
2021-03-07,417,NA,NA,NA,417,NA,NA,NA
2021-03-14,433,NA,NA,NA,433,NA,NA,NA
2021-03-21,453,NA,NA,NA,453,NA,NA,NA
2021-03-28,463,NA,NA,NA,463,NA,NA,NA
2021-04-04,473,NA,NA,NA,473,NA,NA,NA
2021-04-11,485,NA,NA,NA,485,NA,NA,NA
2021-04-18,498,NA,NA,NA,498,NA,NA,NA
2021-04-25,508,NA,NA,NA,508,NA,NA,NA
2021-05-02,522,NA,NA,NA,522,NA,NA,NA
2021-05-09,540,NA,NA,NA,540,NA,NA,NA
2021-05-16,568,NA,NA,NA,568,NA,NA,NA
2021-05-23,607,NA,NA,NA,607,NA,NA,NA
2021-05-30,662,NA,NA,NA,662,NA,NA,NA
2021-06-06,700,NA,NA,NA,700,NA,NA,NA
2021-06-13,735,NA,NA,NA,735,NA,NA,NA
2021-06-20,777,NA,NA,NA,777,NA,NA,NA
2021-06-27,799,NA,NA,NA,799,NA,NA,NA
2021-07-04,826,NA,NA,NA,826,NA,NA,NA
2021-07-11,841,NA,NA,NA,841,NA,NA,NA
2021-07-18,853,NA,NA,NA,853,NA,NA,NA
2021-07-25,868,NA,NA,NA,868,NA,NA,NA
2021-08-01,877,NA,NA,NA,877,NA,NA,NA
2021-08-08,884,NA,NA,NA,884,NA,NA,NA
2021-08-15,892,NA,NA,NA,892,NA,NA,NA
2021-08-22,901,NA,NA,NA,901,NA,NA,NA
2021-08-29,907,NA,NA,NA,907,NA,NA,NA
2021-09-05,912,NA,NA,NA,912,NA,NA,NA
2021-09-12,921,NA,NA,NA,921,NA,NA,NA
2021-09-19,922,NA,NA,NA,922,NA,NA,NA
2021-09-26,926,NA,NA,NA,926,NA,NA,NA
2021-10-03,934,934,930,951,930,930,930,930
2021-10-10,NA,939,934,960,NA,930,930,931
