"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-29,3,NA,NA,NA,3,NA,NA,NA
2020-04-05,4,NA,NA,NA,4,NA,NA,NA
2020-04-19,6,NA,NA,NA,6,NA,NA,NA
2020-04-26,10,NA,NA,NA,10,NA,NA,NA
2020-05-03,17,NA,NA,NA,17,NA,NA,NA
2020-05-10,21,NA,NA,NA,21,NA,NA,NA
2020-05-17,26,NA,NA,NA,26,NA,NA,NA
2020-05-24,28,NA,NA,NA,28,NA,NA,NA
2020-05-31,33,NA,NA,NA,33,NA,NA,NA
2020-06-07,41,NA,NA,NA,41,NA,NA,NA
2020-06-14,44,NA,NA,NA,44,NA,NA,NA
2020-06-21,53,NA,NA,NA,53,NA,NA,NA
2020-06-28,68,NA,NA,NA,68,NA,NA,NA
2020-07-05,86,NA,NA,NA,86,NA,NA,NA
2020-07-12,107,NA,NA,NA,107,NA,NA,NA
2020-07-19,123,NA,NA,NA,123,NA,NA,NA
2020-07-26,150,NA,NA,NA,150,NA,NA,NA
2020-08-02,176,NA,NA,NA,176,NA,NA,NA
2020-08-09,197,NA,NA,NA,197,NA,NA,NA
2020-08-16,225,NA,NA,NA,225,NA,NA,NA
2020-08-23,250,NA,NA,NA,250,NA,NA,NA
2020-08-30,274,NA,NA,NA,274,NA,NA,NA
2020-09-06,322,NA,NA,NA,322,NA,NA,NA
2020-09-13,354,NA,NA,NA,354,NA,NA,NA
2020-09-20,390,NA,NA,NA,390,NA,NA,NA
2020-09-27,421,NA,NA,NA,421,NA,NA,NA
2020-10-04,454,NA,NA,NA,454,NA,NA,NA
2020-10-11,476,NA,NA,NA,476,NA,NA,NA
2020-10-18,491,NA,NA,NA,491,NA,NA,NA
2020-10-25,497,NA,NA,NA,497,NA,NA,NA
2020-11-01,508,NA,NA,NA,508,NA,NA,NA
2020-11-08,515,NA,NA,NA,515,NA,NA,NA
2020-11-15,531,NA,NA,NA,531,NA,NA,NA
2020-11-22,540,NA,NA,NA,540,NA,NA,NA
2020-11-29,547,NA,NA,NA,547,NA,NA,NA
2020-12-06,555,NA,NA,NA,555,NA,NA,NA
2020-12-13,567,NA,NA,NA,567,NA,NA,NA
2020-12-20,583,NA,NA,NA,583,NA,NA,NA
2020-12-27,612,NA,NA,NA,612,NA,NA,NA
2021-01-03,689,NA,NA,NA,689,NA,NA,NA
2021-01-10,762,NA,NA,NA,762,NA,NA,NA
2021-01-17,828,NA,NA,NA,828,NA,NA,NA
2021-01-24,887,NA,NA,NA,887,NA,NA,NA
2021-01-31,935,NA,NA,NA,935,NA,NA,NA
2021-02-07,984,NA,NA,NA,984,NA,NA,NA
2021-02-14,1021,NA,NA,NA,1021,NA,NA,NA
2021-02-21,1056,NA,NA,NA,1056,NA,NA,NA
2021-02-28,1086,NA,NA,NA,1086,NA,NA,NA
2021-03-07,1117,NA,NA,NA,1117,NA,NA,NA
2021-03-14,1132,NA,NA,NA,1132,NA,NA,NA
2021-03-21,1152,NA,NA,NA,1152,NA,NA,NA
2021-03-28,1187,NA,NA,NA,1187,NA,NA,NA
2021-04-04,1232,NA,NA,NA,1232,NA,NA,NA
2021-04-11,1277,NA,NA,NA,1277,NA,NA,NA
2021-04-18,1327,NA,NA,NA,1327,NA,NA,NA
2021-04-25,1383,NA,NA,NA,1383,NA,NA,NA
2021-05-02,1471,NA,NA,NA,1471,NA,NA,NA
2021-05-09,1537,NA,NA,NA,1537,NA,NA,NA
2021-05-16,1616,NA,NA,NA,1616,NA,NA,NA
2021-05-23,1702,NA,NA,NA,1702,NA,NA,NA
2021-05-30,1785,NA,NA,NA,1785,NA,NA,NA
2021-06-06,1869,NA,NA,NA,1869,NA,NA,NA
2021-06-13,1938,NA,NA,NA,1938,NA,NA,NA
2021-06-20,1972,NA,NA,NA,1972,NA,NA,NA
2021-06-27,1995,NA,NA,NA,1995,NA,NA,NA
2021-07-04,2038,NA,NA,NA,2038,NA,NA,NA
2021-07-11,2075,NA,NA,NA,2075,NA,NA,NA
2021-07-18,2111,NA,NA,NA,2111,NA,NA,NA
2021-07-25,2147,NA,NA,NA,2147,NA,NA,NA
2021-08-01,2179,NA,NA,NA,2179,NA,NA,NA
2021-08-08,2202,NA,NA,NA,2202,NA,NA,NA
2021-08-15,2221,NA,NA,NA,2222,NA,NA,NA
2021-08-22,2235,NA,NA,NA,2235,NA,NA,NA
2021-08-29,2262,NA,NA,NA,2258,NA,NA,NA
2021-09-05,2284,NA,NA,NA,2277,NA,NA,NA
2021-09-12,2305,2305,2279,2352,2285,2285,2285,2285
2021-09-19,NA,2327,2291,2389,NA,2285,2285,2286
