"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-22,1,NA,1,NA,NA,NA
2020-04-05,2,NA,2,NA,NA,NA
2020-04-12,1,NA,1,NA,NA,NA
2020-04-19,2,NA,2,NA,NA,NA
2020-05-03,2,NA,2,NA,NA,NA
2020-05-17,6,NA,6,NA,NA,NA
2020-05-31,2,NA,2,NA,NA,NA
2020-06-07,1,NA,1,NA,NA,NA
2020-06-14,5,NA,5,NA,NA,NA
2020-06-21,2,NA,2,NA,NA,NA
2020-06-28,7,NA,7,NA,NA,NA
2020-07-05,6,NA,6,NA,NA,NA
2020-07-12,10,NA,10,NA,NA,NA
2020-07-19,8,NA,8,NA,NA,NA
2020-07-26,16,NA,16,NA,NA,NA
2020-08-02,7,NA,7,NA,NA,NA
2020-08-09,10,NA,10,NA,NA,NA
2020-08-16,11,NA,11,NA,NA,NA
2020-08-23,17,NA,17,NA,NA,NA
2020-08-30,12,NA,12,NA,NA,NA
2020-09-06,9,NA,9,NA,NA,NA
2020-09-13,8,NA,8,NA,NA,NA
2020-09-20,11,NA,11,NA,NA,NA
2020-09-27,7,NA,7,NA,NA,NA
2020-10-04,10,NA,10,NA,NA,NA
2020-10-11,7,NA,7,NA,NA,NA
2020-10-18,7,NA,7,NA,NA,NA
2020-10-25,3,NA,3,NA,NA,NA
2020-11-01,6,NA,6,NA,NA,NA
2020-11-08,9,NA,9,NA,NA,NA
2020-11-15,3,NA,3,NA,NA,NA
2020-11-22,2,NA,2,NA,NA,NA
2020-11-29,3,NA,3,NA,NA,NA
2020-12-06,12,NA,12,NA,NA,NA
2020-12-13,3,NA,3,NA,NA,NA
2020-12-20,3,NA,3,NA,NA,NA
2020-12-27,9,NA,9,NA,NA,NA
2021-01-03,12,NA,12,NA,NA,NA
2021-01-10,16,NA,16,NA,NA,NA
2021-01-17,16,NA,16,NA,NA,NA
2021-01-24,16,NA,16,NA,NA,NA
2021-01-31,25,NA,25,NA,NA,NA
2021-02-07,35,NA,35,NA,NA,NA
2021-02-14,40,NA,40,NA,NA,NA
2021-02-21,46,NA,46,NA,NA,NA
2021-02-28,44,NA,44,NA,NA,NA
2021-03-07,28,NA,28,NA,NA,NA
2021-03-14,31,NA,31,NA,NA,NA
2021-03-21,20,NA,20,NA,NA,NA
2021-03-28,20,NA,20,NA,NA,NA
2021-04-04,14,NA,14,NA,NA,NA
2021-04-11,8,NA,8,NA,NA,NA
2021-04-18,17,NA,17,NA,NA,NA
2021-04-25,16,NA,16,NA,NA,NA
2021-05-02,8,NA,8,NA,NA,NA
2021-05-09,14,NA,14,NA,NA,NA
2021-05-16,16,NA,16,NA,NA,NA
2021-05-23,13,NA,13,NA,NA,NA
2021-05-30,22,NA,22,NA,NA,NA
2021-06-06,27,NA,27,NA,NA,NA
2021-06-13,15,NA,15,NA,NA,NA
2021-06-20,14,NA,14,NA,NA,NA
2021-06-27,11,NA,11,NA,NA,NA
2021-07-04,12,NA,12,NA,NA,NA
2021-07-11,14,NA,14,NA,NA,NA
2021-07-18,15,NA,15,NA,NA,NA
2021-07-25,10,NA,10,NA,NA,NA
2021-08-01,NA,7,7,NA,7,8
2021-08-08,NA,6,6,NA,6,7
2021-08-15,NA,8,8,NA,8,9
2021-08-22,NA,2,2,NA,2,3
2021-08-29,NA,1,1,NA,1,1
2021-09-05,NA,1,1,NA,1,2
2021-09-12,NA,1,1,NA,1,2
2021-09-19,NA,0,0,NA,0,3
2021-09-26,NA,1,1,NA,0,5
