"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-04-05,3,NA,NA,NA,3,NA,NA,NA
2020-04-26,4,NA,NA,NA,4,NA,NA,NA
2020-05-24,5,NA,NA,NA,5,NA,NA,NA
2020-06-21,7,NA,NA,NA,7,NA,NA,NA
2020-06-28,8,NA,NA,NA,8,NA,NA,NA
2020-07-19,10,NA,NA,NA,10,NA,NA,NA
2020-07-26,12,NA,NA,NA,12,NA,NA,NA
2020-08-09,15,NA,NA,NA,15,NA,NA,NA
2020-08-16,17,NA,NA,NA,17,NA,NA,NA
2020-08-23,18,NA,NA,NA,18,NA,NA,NA
2020-08-30,22,NA,NA,NA,22,NA,NA,NA
2020-09-06,23,NA,NA,NA,23,NA,NA,NA
2020-09-13,25,NA,NA,NA,25,NA,NA,NA
2020-09-20,27,NA,NA,NA,27,NA,NA,NA
2020-09-27,28,NA,NA,NA,28,NA,NA,NA
2020-10-04,29,NA,NA,NA,29,NA,NA,NA
2020-10-11,32,NA,NA,NA,32,NA,NA,NA
2020-10-25,34,NA,NA,NA,34,NA,NA,NA
2020-11-15,35,NA,NA,NA,35,NA,NA,NA
2020-11-22,36,NA,NA,NA,36,NA,NA,NA
2020-11-29,37,NA,NA,NA,37,NA,NA,NA
2020-12-13,38,NA,NA,NA,38,NA,NA,NA
2020-12-20,39,NA,NA,NA,39,NA,NA,NA
2021-01-10,40,NA,NA,NA,40,NA,NA,NA
2021-01-17,42,NA,NA,NA,42,NA,NA,NA
2021-01-24,44,NA,NA,NA,44,NA,NA,NA
2021-01-31,47,NA,NA,NA,47,NA,NA,NA
2021-02-07,50,NA,NA,NA,50,NA,NA,NA
2021-02-14,55,NA,NA,NA,55,NA,NA,NA
2021-02-21,69,NA,NA,NA,69,NA,NA,NA
2021-02-28,87,NA,NA,NA,87,NA,NA,NA
2021-03-07,102,NA,NA,NA,102,NA,NA,NA
2021-03-14,130,NA,NA,NA,130,NA,NA,NA
2021-03-21,147,NA,NA,NA,147,NA,NA,NA
2021-03-28,169,NA,NA,NA,169,NA,NA,NA
2021-04-04,182,NA,NA,NA,182,NA,NA,NA
2021-04-11,191,NA,NA,NA,191,NA,NA,NA
2021-04-18,194,NA,NA,NA,194,NA,NA,NA
2021-04-25,202,NA,NA,NA,202,NA,NA,NA
2021-05-02,205,NA,NA,NA,205,NA,NA,NA
2021-05-09,207,NA,NA,NA,207,NA,NA,NA
2021-05-16,209,NA,NA,NA,209,NA,NA,NA
2021-05-23,213,NA,NA,NA,213,NA,NA,NA
2021-05-30,215,NA,NA,NA,215,NA,NA,NA
2021-06-06,217,NA,NA,NA,217,NA,NA,NA
2021-06-13,223,NA,NA,NA,223,NA,NA,NA
2021-06-20,228,NA,NA,NA,228,NA,NA,NA
2021-06-27,231,NA,NA,NA,231,NA,NA,NA
2021-07-04,243,NA,NA,NA,243,NA,NA,NA
2021-07-11,247,NA,NA,NA,247,NA,NA,NA
2021-07-18,254,NA,NA,NA,254,NA,NA,NA
2021-07-25,257,NA,NA,NA,257,NA,NA,NA
2021-08-01,257,NA,NA,NA,257,NA,NA,NA
2021-08-08,262,NA,NA,NA,262,NA,NA,NA
2021-08-15,265,NA,NA,NA,265,NA,NA,NA
2021-08-22,265,NA,NA,NA,265,NA,NA,NA
2021-08-29,266,NA,NA,NA,266,NA,NA,NA
2021-09-05,266,NA,NA,NA,266,NA,NA,NA
2021-09-12,267,267,267,278,268,268,268,268
2021-09-19,NA,267,267,280,NA,268,268,268
