"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-22,1,NA,NA,NA,1,NA,NA,NA
2020-04-05,2,NA,NA,NA,2,NA,NA,NA
2020-04-12,3,NA,NA,NA,3,NA,NA,NA
2020-04-19,4,NA,NA,NA,4,NA,NA,NA
2020-05-03,5,NA,NA,NA,5,NA,NA,NA
2020-05-17,7,NA,NA,NA,7,NA,NA,NA
2020-05-31,9,NA,NA,NA,9,NA,NA,NA
2020-06-14,14,NA,NA,NA,14,NA,NA,NA
2020-06-21,16,NA,NA,NA,16,NA,NA,NA
2020-06-28,23,NA,NA,NA,23,NA,NA,NA
2020-07-05,29,NA,NA,NA,29,NA,NA,NA
2020-07-12,38,NA,NA,NA,38,NA,NA,NA
2020-07-19,42,NA,NA,NA,42,NA,NA,NA
2020-07-26,53,NA,NA,NA,53,NA,NA,NA
2020-08-02,57,NA,NA,NA,57,NA,NA,NA
2020-08-09,64,NA,NA,NA,64,NA,NA,NA
2020-08-16,70,NA,NA,NA,70,NA,NA,NA
2020-08-23,83,NA,NA,NA,83,NA,NA,NA
2020-08-30,94,NA,NA,NA,94,NA,NA,NA
2020-09-06,101,NA,NA,NA,101,NA,NA,NA
2020-09-13,107,NA,NA,NA,107,NA,NA,NA
2020-09-20,115,NA,NA,NA,115,NA,NA,NA
2020-09-27,121,NA,NA,NA,121,NA,NA,NA
2020-10-04,128,NA,NA,NA,128,NA,NA,NA
2020-10-11,134,NA,NA,NA,134,NA,NA,NA
2020-10-18,140,NA,NA,NA,140,NA,NA,NA
2020-10-25,143,NA,NA,NA,143,NA,NA,NA
2020-11-01,148,NA,NA,NA,148,NA,NA,NA
2020-11-08,155,NA,NA,NA,155,NA,NA,NA
2020-11-15,158,NA,NA,NA,158,NA,NA,NA
2020-11-22,159,NA,NA,NA,159,NA,NA,NA
2020-11-29,161,NA,NA,NA,161,NA,NA,NA
2020-12-06,171,NA,NA,NA,171,NA,NA,NA
2020-12-13,174,NA,NA,NA,174,NA,NA,NA
2020-12-20,177,NA,NA,NA,177,NA,NA,NA
2020-12-27,183,NA,NA,NA,183,NA,NA,NA
2021-01-03,194,NA,NA,NA,194,NA,NA,NA
2021-01-10,208,NA,NA,NA,208,NA,NA,NA
2021-01-17,223,NA,NA,NA,223,NA,NA,NA
2021-01-24,237,NA,NA,NA,237,NA,NA,NA
2021-01-31,260,NA,NA,NA,260,NA,NA,NA
2021-02-07,293,NA,NA,NA,293,NA,NA,NA
2021-02-14,329,NA,NA,NA,329,NA,NA,NA
2021-02-21,373,NA,NA,NA,373,NA,NA,NA
2021-02-28,412,NA,NA,NA,412,NA,NA,NA
2021-03-07,440,NA,NA,NA,440,NA,NA,NA
2021-03-14,468,NA,NA,NA,468,NA,NA,NA
2021-03-21,486,NA,NA,NA,486,NA,NA,NA
2021-03-28,506,NA,NA,NA,506,NA,NA,NA
2021-04-04,519,NA,NA,NA,519,NA,NA,NA
2021-04-11,527,NA,NA,NA,527,NA,NA,NA
2021-04-18,544,NA,NA,NA,544,NA,NA,NA
2021-04-25,560,NA,NA,NA,560,NA,NA,NA
2021-05-02,567,NA,NA,NA,567,NA,NA,NA
2021-05-09,579,NA,NA,NA,579,NA,NA,NA
2021-05-16,594,NA,NA,NA,594,NA,NA,NA
2021-05-23,606,NA,NA,NA,606,NA,NA,NA
2021-05-30,626,NA,NA,NA,626,NA,NA,NA
2021-06-06,653,NA,NA,NA,653,NA,NA,NA
2021-06-13,667,NA,NA,NA,667,NA,NA,NA
2021-06-20,681,NA,NA,NA,681,NA,NA,NA
2021-06-27,688,NA,NA,NA,688,NA,NA,NA
2021-07-04,699,NA,NA,NA,699,NA,NA,NA
2021-07-11,712,NA,NA,NA,712,NA,NA,NA
2021-07-18,720,NA,NA,NA,720,NA,NA,NA
2021-07-25,726,NA,NA,NA,726,NA,NA,NA
2021-08-01,729,NA,NA,NA,729,NA,NA,NA
2021-08-08,734,NA,NA,NA,734,NA,NA,NA
2021-08-15,741,NA,NA,NA,741,NA,NA,NA
2021-08-22,743,NA,NA,NA,744,NA,NA,NA
2021-08-29,744,NA,NA,NA,747,NA,NA,NA
2021-09-05,745,NA,NA,NA,750,NA,NA,NA
2021-09-12,745,NA,NA,NA,752,NA,NA,NA
2021-09-19,745,NA,NA,NA,752,NA,NA,NA
2021-09-26,745,745,745,762,754,754,754,754
2021-10-03,NA,745,745,766,NA,754,754,754
