"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,4,NA,NA,NA,4,NA,NA,NA
2020-03-22,5,NA,NA,NA,5,NA,NA,NA
2020-03-29,7,NA,NA,NA,7,NA,NA,NA
2020-04-05,8,NA,NA,NA,8,NA,NA,NA
2020-04-12,14,NA,NA,NA,14,NA,NA,NA
2020-04-19,17,NA,NA,NA,17,NA,NA,NA
2020-04-26,22,NA,NA,NA,22,NA,NA,NA
2020-05-03,23,NA,NA,NA,23,NA,NA,NA
2020-05-10,26,NA,NA,NA,26,NA,NA,NA
2020-05-17,28,NA,NA,NA,28,NA,NA,NA
2020-05-24,32,NA,NA,NA,32,NA,NA,NA
2020-05-31,34,NA,NA,NA,34,NA,NA,NA
2020-06-07,39,NA,NA,NA,39,NA,NA,NA
2020-06-14,45,NA,NA,NA,45,NA,NA,NA
2020-06-21,55,NA,NA,NA,55,NA,NA,NA
2020-06-28,62,NA,NA,NA,62,NA,NA,NA
2020-07-05,71,NA,NA,NA,71,NA,NA,NA
2020-07-12,82,NA,NA,NA,82,NA,NA,NA
2020-07-19,95,NA,NA,NA,95,NA,NA,NA
2020-07-26,106,NA,NA,NA,106,NA,NA,NA
2020-08-02,117,NA,NA,NA,117,NA,NA,NA
2020-08-09,132,NA,NA,NA,132,NA,NA,NA
2020-08-16,142,NA,NA,NA,142,NA,NA,NA
2020-08-23,153,NA,NA,NA,153,NA,NA,NA
2020-08-30,161,NA,NA,NA,161,NA,NA,NA
2020-09-06,165,NA,NA,NA,165,NA,NA,NA
2020-09-13,175,NA,NA,NA,175,NA,NA,NA
2020-09-20,179,NA,NA,NA,179,NA,NA,NA
2020-09-27,186,NA,NA,NA,186,NA,NA,NA
2020-10-04,191,NA,NA,NA,191,NA,NA,NA
2020-10-11,194,NA,NA,NA,194,NA,NA,NA
2020-10-18,199,NA,NA,NA,199,NA,NA,NA
2020-10-25,208,NA,NA,NA,208,NA,NA,NA
2020-11-01,214,NA,NA,NA,214,NA,NA,NA
2020-11-08,219,NA,NA,NA,219,NA,NA,NA
2020-11-15,230,NA,NA,NA,230,NA,NA,NA
2020-11-22,240,NA,NA,NA,240,NA,NA,NA
2020-11-29,254,NA,NA,NA,254,NA,NA,NA
2020-12-06,266,NA,NA,NA,266,NA,NA,NA
2020-12-13,280,NA,NA,NA,280,NA,NA,NA
2020-12-20,301,NA,NA,NA,301,NA,NA,NA
2020-12-27,314,NA,NA,NA,314,NA,NA,NA
2021-01-03,328,NA,NA,NA,328,NA,NA,NA
2021-01-10,337,NA,NA,NA,337,NA,NA,NA
2021-01-17,345,NA,NA,NA,345,NA,NA,NA
2021-01-24,353,NA,NA,NA,353,NA,NA,NA
2021-01-31,363,NA,NA,NA,363,NA,NA,NA
2021-02-07,378,NA,NA,NA,378,NA,NA,NA
2021-02-14,399,NA,NA,NA,399,NA,NA,NA
2021-02-21,418,NA,NA,NA,418,NA,NA,NA
2021-02-28,429,NA,NA,NA,429,NA,NA,NA
2021-03-07,453,NA,NA,NA,453,NA,NA,NA
2021-03-14,479,NA,NA,NA,479,NA,NA,NA
2021-03-21,509,NA,NA,NA,509,NA,NA,NA
2021-03-28,539,NA,NA,NA,539,NA,NA,NA
2021-04-04,558,NA,NA,NA,558,NA,NA,NA
2021-04-11,574,NA,NA,NA,574,NA,NA,NA
2021-04-18,587,NA,NA,NA,587,NA,NA,NA
2021-04-25,602,NA,NA,NA,602,NA,NA,NA
2021-05-02,617,NA,NA,NA,617,NA,NA,NA
2021-05-09,636,NA,NA,NA,636,NA,NA,NA
2021-05-16,651,NA,NA,NA,651,NA,NA,NA
2021-05-23,668,NA,NA,NA,668,NA,NA,NA
2021-05-30,687,NA,NA,NA,687,NA,NA,NA
2021-06-06,708,NA,NA,NA,708,NA,NA,NA
2021-06-13,733,NA,NA,NA,733,NA,NA,NA
2021-06-20,761,NA,NA,NA,761,NA,NA,NA
2021-06-27,778,NA,NA,NA,778,NA,NA,NA
2021-07-04,791,NA,NA,NA,791,NA,NA,NA
2021-07-11,798,NA,NA,NA,798,NA,NA,NA
2021-07-18,801,NA,NA,NA,801,NA,NA,NA
2021-07-25,809,NA,NA,NA,809,NA,NA,NA
2021-08-01,811,NA,NA,NA,811,NA,NA,NA
2021-08-08,817,NA,NA,NA,817,NA,NA,NA
2021-08-15,819,NA,NA,NA,819,NA,NA,NA
2021-08-22,819,NA,NA,NA,819,NA,NA,NA
2021-08-29,821,NA,NA,NA,821,NA,NA,NA
2021-09-05,825,NA,NA,NA,825,NA,NA,NA
2021-09-12,828,NA,NA,NA,827,NA,NA,NA
2021-09-19,833,833,829,855,829,829,829,829
2021-09-26,NA,837,831,865,NA,830,829,831
