"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-22,1,NA,NA,NA,1,NA,NA,NA
2020-04-12,2,NA,NA,NA,2,NA,NA,NA
2020-04-19,5,NA,NA,NA,5,NA,NA,NA
2020-04-26,6,NA,NA,NA,6,NA,NA,NA
2020-05-03,9,NA,NA,NA,9,NA,NA,NA
2020-05-17,10,NA,NA,NA,10,NA,NA,NA
2020-05-24,11,NA,NA,NA,11,NA,NA,NA
2020-05-31,12,NA,NA,NA,12,NA,NA,NA
2020-06-07,13,NA,NA,NA,13,NA,NA,NA
2020-06-14,15,NA,NA,NA,15,NA,NA,NA
2020-06-28,16,NA,NA,NA,16,NA,NA,NA
2020-07-05,18,NA,NA,NA,18,NA,NA,NA
2020-07-12,19,NA,NA,NA,19,NA,NA,NA
2020-07-19,21,NA,NA,NA,21,NA,NA,NA
2020-07-26,23,NA,NA,NA,23,NA,NA,NA
2020-08-02,31,NA,NA,NA,31,NA,NA,NA
2020-08-09,35,NA,NA,NA,35,NA,NA,NA
2020-08-16,38,NA,NA,NA,38,NA,NA,NA
2020-08-23,42,NA,NA,NA,42,NA,NA,NA
2020-08-30,48,NA,NA,NA,48,NA,NA,NA
2020-09-06,49,NA,NA,NA,49,NA,NA,NA
2020-09-13,53,NA,NA,NA,53,NA,NA,NA
2020-09-20,58,NA,NA,NA,58,NA,NA,NA
2020-09-27,59,NA,NA,NA,59,NA,NA,NA
2020-10-04,61,NA,NA,NA,61,NA,NA,NA
2020-10-11,62,NA,NA,NA,62,NA,NA,NA
2020-10-18,65,NA,NA,NA,65,NA,NA,NA
2020-11-01,66,NA,NA,NA,66,NA,NA,NA
2020-11-08,68,NA,NA,NA,68,NA,NA,NA
2020-11-15,69,NA,NA,NA,69,NA,NA,NA
2020-11-22,70,NA,NA,NA,70,NA,NA,NA
2020-12-13,73,NA,NA,NA,73,NA,NA,NA
2020-12-20,76,NA,NA,NA,76,NA,NA,NA
2020-12-27,78,NA,NA,NA,78,NA,NA,NA
2021-01-03,82,NA,NA,NA,82,NA,NA,NA
2021-01-10,90,NA,NA,NA,90,NA,NA,NA
2021-01-17,96,NA,NA,NA,96,NA,NA,NA
2021-01-24,101,NA,NA,NA,101,NA,NA,NA
2021-01-31,104,NA,NA,NA,104,NA,NA,NA
2021-02-14,107,NA,NA,NA,107,NA,NA,NA
2021-02-21,108,NA,NA,NA,108,NA,NA,NA
2021-02-28,113,NA,NA,NA,113,NA,NA,NA
2021-03-14,119,NA,NA,NA,119,NA,NA,NA
2021-03-21,126,NA,NA,NA,126,NA,NA,NA
2021-03-28,136,NA,NA,NA,136,NA,NA,NA
2021-04-04,149,NA,NA,NA,149,NA,NA,NA
2021-04-11,163,NA,NA,NA,163,NA,NA,NA
2021-04-18,168,NA,NA,NA,168,NA,NA,NA
2021-04-25,177,NA,NA,NA,177,NA,NA,NA
2021-05-02,184,NA,NA,NA,184,NA,NA,NA
2021-05-09,188,NA,NA,NA,188,NA,NA,NA
2021-05-16,190,NA,NA,NA,190,NA,NA,NA
2021-05-23,196,NA,NA,NA,196,NA,NA,NA
2021-05-30,200,NA,NA,NA,200,NA,NA,NA
2021-06-06,206,NA,NA,NA,206,NA,NA,NA
2021-06-13,210,NA,NA,NA,210,NA,NA,NA
2021-06-20,217,NA,NA,NA,217,NA,NA,NA
2021-06-27,220,NA,NA,NA,220,NA,NA,NA
2021-07-04,223,NA,NA,NA,223,NA,NA,NA
2021-07-11,229,NA,NA,NA,230,NA,NA,NA
2021-07-18,231,NA,NA,NA,232,NA,NA,NA
2021-07-25,232,NA,NA,NA,233,NA,NA,NA
2021-08-01,236,NA,NA,NA,237,NA,NA,NA
2021-08-08,236,NA,NA,NA,237,NA,NA,NA
2021-08-15,239,239,238,258,239,239,239,239
2021-08-22,NA,240,239,263,NA,239,239,239
