"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-04-19,2,NA,NA,NA,2,NA,NA,NA
2020-04-26,3,NA,NA,NA,3,NA,NA,NA
2020-05-03,4,NA,NA,NA,4,NA,NA,NA
2020-05-24,5,NA,NA,NA,5,NA,NA,NA
2020-06-14,7,NA,NA,NA,7,NA,NA,NA
2020-06-28,8,NA,NA,NA,8,NA,NA,NA
2020-07-05,9,NA,NA,NA,9,NA,NA,NA
2020-07-12,10,NA,NA,NA,10,NA,NA,NA
2020-07-19,12,NA,NA,NA,12,NA,NA,NA
2020-07-26,13,NA,NA,NA,13,NA,NA,NA
2020-08-02,20,NA,NA,NA,20,NA,NA,NA
2020-08-09,24,NA,NA,NA,24,NA,NA,NA
2020-08-16,26,NA,NA,NA,26,NA,NA,NA
2020-08-23,30,NA,NA,NA,30,NA,NA,NA
2020-08-30,35,NA,NA,NA,35,NA,NA,NA
2020-09-06,36,NA,NA,NA,36,NA,NA,NA
2020-09-13,38,NA,NA,NA,38,NA,NA,NA
2020-09-20,42,NA,NA,NA,42,NA,NA,NA
2020-09-27,43,NA,NA,NA,43,NA,NA,NA
2020-10-04,45,NA,NA,NA,45,NA,NA,NA
2020-10-11,46,NA,NA,NA,46,NA,NA,NA
2020-10-18,49,NA,NA,NA,49,NA,NA,NA
2020-11-01,50,NA,NA,NA,50,NA,NA,NA
2020-11-08,52,NA,NA,NA,52,NA,NA,NA
2020-11-22,53,NA,NA,NA,53,NA,NA,NA
2020-12-13,56,NA,NA,NA,56,NA,NA,NA
2020-12-20,59,NA,NA,NA,59,NA,NA,NA
2020-12-27,61,NA,NA,NA,61,NA,NA,NA
2021-01-03,65,NA,NA,NA,65,NA,NA,NA
2021-01-10,72,NA,NA,NA,72,NA,NA,NA
2021-01-17,78,NA,NA,NA,78,NA,NA,NA
2021-01-24,83,NA,NA,NA,83,NA,NA,NA
2021-01-31,86,NA,NA,NA,86,NA,NA,NA
2021-02-14,89,NA,NA,NA,89,NA,NA,NA
2021-02-21,90,NA,NA,NA,90,NA,NA,NA
2021-02-28,94,NA,NA,NA,94,NA,NA,NA
2021-03-14,100,NA,NA,NA,100,NA,NA,NA
2021-03-21,107,NA,NA,NA,107,NA,NA,NA
2021-03-28,117,NA,NA,NA,117,NA,NA,NA
2021-04-04,130,NA,NA,NA,130,NA,NA,NA
2021-04-11,144,NA,NA,NA,144,NA,NA,NA
2021-04-18,149,NA,NA,NA,149,NA,NA,NA
2021-04-25,158,NA,NA,NA,158,NA,NA,NA
2021-05-02,165,NA,NA,NA,165,NA,NA,NA
2021-05-09,169,NA,NA,NA,169,NA,NA,NA
2021-05-16,171,NA,NA,NA,171,NA,NA,NA
2021-05-23,177,NA,NA,NA,177,NA,NA,NA
2021-05-30,181,NA,NA,NA,181,NA,NA,NA
2021-06-06,187,NA,NA,NA,187,NA,NA,NA
2021-06-13,191,NA,NA,NA,191,NA,NA,NA
2021-06-20,198,NA,NA,NA,198,NA,NA,NA
2021-06-27,201,NA,NA,NA,201,NA,NA,NA
2021-07-04,204,NA,NA,NA,204,NA,NA,NA
2021-07-11,210,NA,NA,NA,211,NA,NA,NA
2021-07-18,212,NA,NA,NA,213,NA,NA,NA
2021-07-25,213,NA,NA,NA,214,NA,NA,NA
2021-08-01,217,NA,NA,NA,218,NA,NA,NA
2021-08-08,217,NA,NA,NA,218,NA,NA,NA
2021-08-15,220,220,219,239,220,220,220,220
2021-08-22,NA,221,220,244,NA,220,220,220
