"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-04-05,1,NA,NA,NA,1,NA,NA,NA
2020-04-12,3,NA,NA,NA,3,NA,NA,NA
2020-04-19,4,NA,NA,NA,4,NA,NA,NA
2020-04-26,5,NA,NA,NA,5,NA,NA,NA
2020-05-10,6,NA,NA,NA,6,NA,NA,NA
2020-05-17,8,NA,NA,NA,8,NA,NA,NA
2020-05-24,10,NA,NA,NA,10,NA,NA,NA
2020-05-31,11,NA,NA,NA,11,NA,NA,NA
2020-06-07,15,NA,NA,NA,15,NA,NA,NA
2020-06-14,17,NA,NA,NA,17,NA,NA,NA
2020-06-21,23,NA,NA,NA,23,NA,NA,NA
2020-06-28,26,NA,NA,NA,26,NA,NA,NA
2020-07-05,34,NA,NA,NA,34,NA,NA,NA
2020-07-12,41,NA,NA,NA,41,NA,NA,NA
2020-07-19,51,NA,NA,NA,51,NA,NA,NA
2020-07-26,59,NA,NA,NA,59,NA,NA,NA
2020-08-02,68,NA,NA,NA,68,NA,NA,NA
2020-08-09,80,NA,NA,NA,80,NA,NA,NA
2020-08-16,86,NA,NA,NA,86,NA,NA,NA
2020-08-23,94,NA,NA,NA,94,NA,NA,NA
2020-08-30,98,NA,NA,NA,98,NA,NA,NA
2020-09-06,101,NA,NA,NA,101,NA,NA,NA
2020-09-13,110,NA,NA,NA,110,NA,NA,NA
2020-09-20,113,NA,NA,NA,113,NA,NA,NA
2020-09-27,120,NA,NA,NA,120,NA,NA,NA
2020-10-04,124,NA,NA,NA,124,NA,NA,NA
2020-10-11,127,NA,NA,NA,127,NA,NA,NA
2020-10-18,129,NA,NA,NA,129,NA,NA,NA
2020-10-25,134,NA,NA,NA,134,NA,NA,NA
2020-11-01,139,NA,NA,NA,139,NA,NA,NA
2020-11-08,142,NA,NA,NA,142,NA,NA,NA
2020-11-15,151,NA,NA,NA,151,NA,NA,NA
2020-11-22,160,NA,NA,NA,160,NA,NA,NA
2020-11-29,170,NA,NA,NA,170,NA,NA,NA
2020-12-06,181,NA,NA,NA,181,NA,NA,NA
2020-12-13,194,NA,NA,NA,194,NA,NA,NA
2020-12-20,213,NA,NA,NA,213,NA,NA,NA
2020-12-27,226,NA,NA,NA,226,NA,NA,NA
2021-01-03,238,NA,NA,NA,238,NA,NA,NA
2021-01-10,247,NA,NA,NA,247,NA,NA,NA
2021-01-17,254,NA,NA,NA,254,NA,NA,NA
2021-01-24,261,NA,NA,NA,261,NA,NA,NA
2021-01-31,270,NA,NA,NA,270,NA,NA,NA
2021-02-07,285,NA,NA,NA,285,NA,NA,NA
2021-02-14,303,NA,NA,NA,303,NA,NA,NA
2021-02-21,320,NA,NA,NA,320,NA,NA,NA
2021-02-28,328,NA,NA,NA,328,NA,NA,NA
2021-03-07,349,NA,NA,NA,349,NA,NA,NA
2021-03-14,374,NA,NA,NA,374,NA,NA,NA
2021-03-21,403,NA,NA,NA,403,NA,NA,NA
2021-03-28,429,NA,NA,NA,429,NA,NA,NA
2021-04-04,445,NA,NA,NA,445,NA,NA,NA
2021-04-11,459,NA,NA,NA,459,NA,NA,NA
2021-04-18,470,NA,NA,NA,470,NA,NA,NA
2021-04-25,483,NA,NA,NA,483,NA,NA,NA
2021-05-02,498,NA,NA,NA,498,NA,NA,NA
2021-05-09,515,NA,NA,NA,515,NA,NA,NA
2021-05-16,529,NA,NA,NA,529,NA,NA,NA
2021-05-23,544,NA,NA,NA,544,NA,NA,NA
2021-05-30,561,NA,NA,NA,561,NA,NA,NA
2021-06-06,581,NA,NA,NA,581,NA,NA,NA
2021-06-13,602,NA,NA,NA,602,NA,NA,NA
2021-06-20,629,NA,NA,NA,629,NA,NA,NA
2021-06-27,646,NA,NA,NA,646,NA,NA,NA
2021-07-04,658,NA,NA,NA,658,NA,NA,NA
2021-07-11,663,NA,NA,NA,663,NA,NA,NA
2021-07-18,666,NA,NA,NA,666,NA,NA,NA
2021-07-25,673,NA,NA,NA,673,NA,NA,NA
2021-08-01,675,NA,NA,NA,675,NA,NA,NA
2021-08-08,680,NA,NA,NA,680,NA,NA,NA
2021-08-15,682,NA,NA,NA,682,NA,NA,NA
2021-08-22,682,NA,NA,NA,682,NA,NA,NA
2021-08-29,683,NA,NA,NA,683,NA,NA,NA
2021-09-05,687,NA,NA,NA,687,NA,NA,NA
2021-09-12,689,689,686,702,688,688,688,688
2021-09-19,NA,692,688,708,NA,688,688,689
