"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-05-17,1,NA,NA,NA,1,NA,NA,NA
2020-05-31,2,NA,NA,NA,2,NA,NA,NA
2020-06-07,3,NA,NA,NA,3,NA,NA,NA
2020-06-28,4,NA,NA,NA,4,NA,NA,NA
2020-07-05,9,NA,NA,NA,9,NA,NA,NA
2020-07-12,11,NA,NA,NA,11,NA,NA,NA
2020-07-19,17,NA,NA,NA,17,NA,NA,NA
2020-07-26,18,NA,NA,NA,18,NA,NA,NA
2020-08-02,22,NA,NA,NA,22,NA,NA,NA
2020-08-09,26,NA,NA,NA,26,NA,NA,NA
2020-08-16,34,NA,NA,NA,34,NA,NA,NA
2020-08-23,43,NA,NA,NA,43,NA,NA,NA
2020-08-30,45,NA,NA,NA,45,NA,NA,NA
2020-09-06,48,NA,NA,NA,48,NA,NA,NA
2020-09-13,50,NA,NA,NA,50,NA,NA,NA
2020-09-20,52,NA,NA,NA,52,NA,NA,NA
2020-10-04,53,NA,NA,NA,53,NA,NA,NA
2020-10-11,55,NA,NA,NA,55,NA,NA,NA
2020-10-18,56,NA,NA,NA,56,NA,NA,NA
2020-11-22,57,NA,NA,NA,57,NA,NA,NA
2020-11-29,58,NA,NA,NA,58,NA,NA,NA
2020-12-06,59,NA,NA,NA,59,NA,NA,NA
2020-12-13,60,NA,NA,NA,60,NA,NA,NA
2020-12-20,63,NA,NA,NA,63,NA,NA,NA
2020-12-27,66,NA,NA,NA,66,NA,NA,NA
2021-01-03,68,NA,NA,NA,68,NA,NA,NA
2021-01-10,71,NA,NA,NA,71,NA,NA,NA
2021-01-17,74,NA,NA,NA,74,NA,NA,NA
2021-01-24,81,NA,NA,NA,81,NA,NA,NA
2021-01-31,96,NA,NA,NA,96,NA,NA,NA
2021-02-07,107,NA,NA,NA,107,NA,NA,NA
2021-02-14,114,NA,NA,NA,114,NA,NA,NA
2021-02-21,117,NA,NA,NA,117,NA,NA,NA
2021-02-28,119,NA,NA,NA,119,NA,NA,NA
2021-03-07,121,NA,NA,NA,121,NA,NA,NA
2021-03-14,125,NA,NA,NA,125,NA,NA,NA
2021-03-21,137,NA,NA,NA,137,NA,NA,NA
2021-03-28,141,NA,NA,NA,141,NA,NA,NA
2021-04-04,145,NA,NA,NA,145,NA,NA,NA
2021-04-11,147,NA,NA,NA,147,NA,NA,NA
2021-04-18,153,NA,NA,NA,153,NA,NA,NA
2021-04-25,160,NA,NA,NA,160,NA,NA,NA
2021-05-02,167,NA,NA,NA,167,NA,NA,NA
2021-05-09,188,NA,NA,NA,188,NA,NA,NA
2021-05-16,202,NA,NA,NA,202,NA,NA,NA
2021-05-23,212,NA,NA,NA,212,NA,NA,NA
2021-05-30,220,NA,NA,NA,220,NA,NA,NA
2021-06-06,227,NA,NA,NA,227,NA,NA,NA
2021-06-13,238,NA,NA,NA,238,NA,NA,NA
2021-06-20,248,NA,NA,NA,248,NA,NA,NA
2021-06-27,256,NA,NA,NA,256,NA,NA,NA
2021-07-04,263,NA,NA,NA,263,NA,NA,NA
2021-07-11,268,NA,NA,NA,268,NA,NA,NA
2021-07-18,276,NA,NA,NA,276,NA,NA,NA
2021-07-25,280,NA,NA,NA,280,NA,NA,NA
2021-08-01,281,NA,NA,NA,281,NA,NA,NA
2021-08-08,283,NA,NA,NA,283,NA,NA,NA
2021-08-15,286,NA,NA,NA,286,NA,NA,NA
2021-08-22,288,NA,NA,NA,288,NA,NA,NA
2021-08-29,291,NA,NA,NA,291,NA,NA,NA
2021-09-05,292,NA,NA,NA,292,NA,NA,NA
2021-09-12,293,NA,NA,NA,293,NA,NA,NA
2021-09-19,294,NA,NA,NA,294,NA,NA,NA
2021-09-26,297,297,296,320,296,296,296,296
2021-10-03,NA,299,297,325,NA,296,296,297
