"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-05-17,1,NA,NA,NA,1,NA,NA,NA
2020-05-31,2,NA,NA,NA,2,NA,NA,NA
2020-06-07,3,NA,NA,NA,3,NA,NA,NA
2020-06-28,4,NA,NA,NA,4,NA,NA,NA
2020-07-05,9,NA,NA,NA,9,NA,NA,NA
2020-07-12,11,NA,NA,NA,11,NA,NA,NA
2020-07-19,17,NA,NA,NA,17,NA,NA,NA
2020-07-26,18,NA,NA,NA,18,NA,NA,NA
2020-08-02,22,NA,NA,NA,22,NA,NA,NA
2020-08-09,26,NA,NA,NA,26,NA,NA,NA
2020-08-16,34,NA,NA,NA,34,NA,NA,NA
2020-08-23,43,NA,NA,NA,43,NA,NA,NA
2020-08-30,45,NA,NA,NA,45,NA,NA,NA
2020-09-06,48,NA,NA,NA,48,NA,NA,NA
2020-09-13,50,NA,NA,NA,50,NA,NA,NA
2020-09-20,52,NA,NA,NA,52,NA,NA,NA
2020-10-04,53,NA,NA,NA,53,NA,NA,NA
2020-10-11,55,NA,NA,NA,55,NA,NA,NA
2020-10-18,56,NA,NA,NA,56,NA,NA,NA
2020-11-22,57,NA,NA,NA,57,NA,NA,NA
2020-11-29,58,NA,NA,NA,58,NA,NA,NA
2020-12-06,59,NA,NA,NA,59,NA,NA,NA
2020-12-13,60,NA,NA,NA,60,NA,NA,NA
2020-12-20,63,NA,NA,NA,63,NA,NA,NA
2020-12-27,66,NA,NA,NA,66,NA,NA,NA
2021-01-03,68,NA,NA,NA,68,NA,NA,NA
2021-01-10,71,NA,NA,NA,71,NA,NA,NA
2021-01-17,74,NA,NA,NA,74,NA,NA,NA
2021-01-24,81,NA,NA,NA,81,NA,NA,NA
2021-01-31,97,NA,NA,NA,97,NA,NA,NA
2021-02-07,108,NA,NA,NA,108,NA,NA,NA
2021-02-14,115,NA,NA,NA,115,NA,NA,NA
2021-02-21,118,NA,NA,NA,118,NA,NA,NA
2021-02-28,120,NA,NA,NA,120,NA,NA,NA
2021-03-07,122,NA,NA,NA,122,NA,NA,NA
2021-03-14,126,NA,NA,NA,126,NA,NA,NA
2021-03-21,138,NA,NA,NA,138,NA,NA,NA
2021-03-28,142,NA,NA,NA,142,NA,NA,NA
2021-04-04,147,NA,NA,NA,147,NA,NA,NA
2021-04-11,151,NA,NA,NA,151,NA,NA,NA
2021-04-18,157,NA,NA,NA,157,NA,NA,NA
2021-04-25,165,NA,NA,NA,165,NA,NA,NA
2021-05-02,172,NA,NA,NA,172,NA,NA,NA
2021-05-09,194,NA,NA,NA,194,NA,NA,NA
2021-05-16,208,NA,NA,NA,208,NA,NA,NA
2021-05-23,218,NA,NA,NA,218,NA,NA,NA
2021-05-30,226,NA,NA,NA,226,NA,NA,NA
2021-06-06,233,NA,NA,NA,233,NA,NA,NA
2021-06-13,244,NA,NA,NA,244,NA,NA,NA
2021-06-20,254,NA,NA,NA,254,NA,NA,NA
2021-06-27,262,NA,NA,NA,262,NA,NA,NA
2021-07-04,269,NA,NA,NA,269,NA,NA,NA
2021-07-11,274,NA,NA,NA,274,NA,NA,NA
2021-07-18,283,NA,NA,NA,283,NA,NA,NA
2021-07-25,287,NA,NA,NA,287,NA,NA,NA
2021-08-01,288,NA,NA,NA,288,NA,NA,NA
2021-08-08,290,NA,NA,NA,290,NA,NA,NA
2021-08-15,293,NA,NA,NA,293,NA,NA,NA
2021-08-22,295,NA,NA,NA,295,NA,NA,NA
2021-08-29,298,NA,NA,NA,298,NA,NA,NA
2021-09-05,300,NA,NA,NA,300,NA,NA,NA
2021-09-12,301,NA,NA,NA,301,NA,NA,NA
2021-09-19,302,NA,NA,NA,302,NA,NA,NA
2021-09-26,304,NA,NA,NA,304,NA,NA,NA
2021-10-03,304,NA,NA,NA,304,NA,NA,NA
2021-10-10,305,305,305,323,305,305,305,305
2021-10-17,NA,305,305,326,NA,305,305,305
