"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-22,1,NA,1,NA,NA,NA
2020-04-05,1,NA,1,NA,NA,NA
2020-04-12,1,NA,1,NA,NA,NA
2020-05-03,3,NA,3,NA,NA,NA
2020-05-10,1,NA,1,NA,NA,NA
2020-05-17,2,NA,2,NA,NA,NA
2020-05-24,2,NA,2,NA,NA,NA
2020-05-31,5,NA,5,NA,NA,NA
2020-06-07,5,NA,5,NA,NA,NA
2020-06-14,8,NA,8,NA,NA,NA
2020-06-21,5,NA,5,NA,NA,NA
2020-06-28,6,NA,6,NA,NA,NA
2020-07-05,14,NA,14,NA,NA,NA
2020-07-12,13,NA,13,NA,NA,NA
2020-07-19,21,NA,21,NA,NA,NA
2020-07-26,23,NA,23,NA,NA,NA
2020-08-02,16,NA,16,NA,NA,NA
2020-08-09,20,NA,20,NA,NA,NA
2020-08-16,14,NA,14,NA,NA,NA
2020-08-23,12,NA,12,NA,NA,NA
2020-08-30,12,NA,12,NA,NA,NA
2020-09-06,13,NA,13,NA,NA,NA
2020-09-13,5,NA,5,NA,NA,NA
2020-09-20,3,NA,3,NA,NA,NA
2020-09-27,4,NA,4,NA,NA,NA
2020-10-04,1,NA,1,NA,NA,NA
2020-10-25,3,NA,3,NA,NA,NA
2020-11-01,1,NA,1,NA,NA,NA
2020-11-08,3,NA,3,NA,NA,NA
2020-11-15,10,NA,10,NA,NA,NA
2020-11-22,8,NA,8,NA,NA,NA
2020-11-29,3,NA,3,NA,NA,NA
2020-12-06,7,NA,7,NA,NA,NA
2020-12-13,7,NA,7,NA,NA,NA
2020-12-20,4,NA,4,NA,NA,NA
2020-12-27,8,NA,8,NA,NA,NA
2021-01-03,15,NA,15,NA,NA,NA
2021-01-10,18,NA,18,NA,NA,NA
2021-01-17,18,NA,18,NA,NA,NA
2021-01-24,11,NA,11,NA,NA,NA
2021-01-31,17,NA,17,NA,NA,NA
2021-02-07,12,NA,12,NA,NA,NA
2021-02-14,10,NA,10,NA,NA,NA
2021-02-21,8,NA,8,NA,NA,NA
2021-02-28,14,NA,14,NA,NA,NA
2021-03-07,20,NA,20,NA,NA,NA
2021-03-14,31,NA,31,NA,NA,NA
2021-03-21,23,NA,23,NA,NA,NA
2021-03-28,16,NA,16,NA,NA,NA
2021-04-04,20,NA,20,NA,NA,NA
2021-04-11,25,NA,25,NA,NA,NA
2021-04-18,34,NA,34,NA,NA,NA
2021-04-25,45,NA,45,NA,NA,NA
2021-05-02,47,NA,47,NA,NA,NA
2021-05-09,35,NA,35,NA,NA,NA
2021-05-16,39,NA,39,NA,NA,NA
2021-05-23,42,NA,42,NA,NA,NA
2021-05-30,44,NA,44,NA,NA,NA
2021-06-06,47,NA,47,NA,NA,NA
2021-06-13,46,NA,46,NA,NA,NA
2021-06-20,27,NA,27,NA,NA,NA
2021-06-27,36,NA,36,NA,NA,NA
2021-07-04,31,NA,31,NA,NA,NA
2021-07-11,17,NA,17,NA,NA,NA
2021-07-18,12,NA,12,NA,NA,NA
2021-07-25,NA,17,17,NA,17,18
2021-08-01,NA,10,10,NA,10,11
2021-08-08,NA,13,13,NA,13,14.0249999999996
2021-08-15,NA,11,11,NA,11,13
2021-08-22,NA,12,12,NA,12,13
2021-08-29,NA,6,6,NA,6,8
2021-09-05,NA,4,4,NA,3,8
2021-09-12,NA,3,3,NA,0,10
2021-09-19,NA,5,5,NA,0,14
