"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-22,2,NA,NA,NA,2,NA,NA,NA
2020-03-29,5,NA,NA,NA,5,NA,NA,NA
2020-04-05,6,NA,NA,NA,6,NA,NA,NA
2020-04-12,8,NA,NA,NA,8,NA,NA,NA
2020-04-26,10,NA,NA,NA,10,NA,NA,NA
2020-05-03,12,NA,NA,NA,12,NA,NA,NA
2020-05-10,13,NA,NA,NA,13,NA,NA,NA
2020-05-17,15,NA,NA,NA,15,NA,NA,NA
2020-05-24,18,NA,NA,NA,18,NA,NA,NA
2020-05-31,20,NA,NA,NA,20,NA,NA,NA
2020-06-07,22,NA,NA,NA,22,NA,NA,NA
2020-06-14,23,NA,NA,NA,23,NA,NA,NA
2020-06-21,25,NA,NA,NA,25,NA,NA,NA
2020-06-28,26,NA,NA,NA,26,NA,NA,NA
2020-07-05,32,NA,NA,NA,32,NA,NA,NA
2020-07-12,35,NA,NA,NA,35,NA,NA,NA
2020-07-19,44,NA,NA,NA,44,NA,NA,NA
2020-07-26,46,NA,NA,NA,46,NA,NA,NA
2020-08-02,51,NA,NA,NA,51,NA,NA,NA
2020-08-09,55,NA,NA,NA,55,NA,NA,NA
2020-08-16,63,NA,NA,NA,63,NA,NA,NA
2020-08-23,72,NA,NA,NA,72,NA,NA,NA
2020-08-30,74,NA,NA,NA,74,NA,NA,NA
2020-09-06,77,NA,NA,NA,77,NA,NA,NA
2020-09-13,79,NA,NA,NA,79,NA,NA,NA
2020-09-20,81,NA,NA,NA,81,NA,NA,NA
2020-10-04,82,NA,NA,NA,82,NA,NA,NA
2020-10-11,84,NA,NA,NA,84,NA,NA,NA
2020-10-18,85,NA,NA,NA,85,NA,NA,NA
2020-11-22,86,NA,NA,NA,86,NA,NA,NA
2020-11-29,88,NA,NA,NA,88,NA,NA,NA
2020-12-06,89,NA,NA,NA,89,NA,NA,NA
2020-12-13,90,NA,NA,NA,90,NA,NA,NA
2020-12-20,93,NA,NA,NA,93,NA,NA,NA
2020-12-27,96,NA,NA,NA,96,NA,NA,NA
2021-01-03,98,NA,NA,NA,98,NA,NA,NA
2021-01-10,102,NA,NA,NA,102,NA,NA,NA
2021-01-17,105,NA,NA,NA,105,NA,NA,NA
2021-01-24,112,NA,NA,NA,112,NA,NA,NA
2021-01-31,128,NA,NA,NA,128,NA,NA,NA
2021-02-07,139,NA,NA,NA,139,NA,NA,NA
2021-02-14,146,NA,NA,NA,146,NA,NA,NA
2021-02-21,149,NA,NA,NA,149,NA,NA,NA
2021-02-28,151,NA,NA,NA,151,NA,NA,NA
2021-03-07,153,NA,NA,NA,153,NA,NA,NA
2021-03-14,157,NA,NA,NA,157,NA,NA,NA
2021-03-21,170,NA,NA,NA,170,NA,NA,NA
2021-03-28,174,NA,NA,NA,174,NA,NA,NA
2021-04-04,181,NA,NA,NA,181,NA,NA,NA
2021-04-11,185,NA,NA,NA,185,NA,NA,NA
2021-04-18,191,NA,NA,NA,191,NA,NA,NA
2021-04-25,199,NA,NA,NA,199,NA,NA,NA
2021-05-02,206,NA,NA,NA,206,NA,NA,NA
2021-05-09,228,NA,NA,NA,228,NA,NA,NA
2021-05-16,242,NA,NA,NA,242,NA,NA,NA
2021-05-23,252,NA,NA,NA,252,NA,NA,NA
2021-05-30,260,NA,NA,NA,260,NA,NA,NA
2021-06-06,267,NA,NA,NA,267,NA,NA,NA
2021-06-13,279,NA,NA,NA,279,NA,NA,NA
2021-06-20,289,NA,NA,NA,289,NA,NA,NA
2021-06-27,297,NA,NA,NA,297,NA,NA,NA
2021-07-04,304,NA,NA,NA,304,NA,NA,NA
2021-07-11,309,NA,NA,NA,309,NA,NA,NA
2021-07-18,318,NA,NA,NA,318,NA,NA,NA
2021-07-25,322,NA,NA,NA,322,NA,NA,NA
2021-08-01,323,NA,NA,NA,323,NA,NA,NA
2021-08-08,325,NA,NA,NA,325,NA,NA,NA
2021-08-15,328,NA,NA,NA,328,NA,NA,NA
2021-08-22,330,NA,NA,NA,330,NA,NA,NA
2021-08-29,333,NA,NA,NA,333,NA,NA,NA
2021-09-05,334,NA,NA,NA,334,NA,NA,NA
2021-09-12,335,NA,NA,NA,335,NA,NA,NA
2021-09-19,336,NA,NA,NA,336,NA,NA,NA
2021-09-26,339,339,338,362,338,338,338,338
2021-10-03,NA,341,339,367,NA,338,338,339
