"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-22,2,NA,NA,NA,2,NA,NA,NA
2020-03-29,5,NA,NA,NA,5,NA,NA,NA
2020-04-05,6,NA,NA,NA,6,NA,NA,NA
2020-04-12,8,NA,NA,NA,8,NA,NA,NA
2020-04-26,10,NA,NA,NA,10,NA,NA,NA
2020-05-03,12,NA,NA,NA,12,NA,NA,NA
2020-05-10,13,NA,NA,NA,13,NA,NA,NA
2020-05-17,15,NA,NA,NA,15,NA,NA,NA
2020-05-24,18,NA,NA,NA,18,NA,NA,NA
2020-05-31,20,NA,NA,NA,20,NA,NA,NA
2020-06-07,22,NA,NA,NA,22,NA,NA,NA
2020-06-14,23,NA,NA,NA,23,NA,NA,NA
2020-06-21,25,NA,NA,NA,25,NA,NA,NA
2020-06-28,26,NA,NA,NA,26,NA,NA,NA
2020-07-05,32,NA,NA,NA,32,NA,NA,NA
2020-07-12,35,NA,NA,NA,35,NA,NA,NA
2020-07-19,44,NA,NA,NA,44,NA,NA,NA
2020-07-26,46,NA,NA,NA,46,NA,NA,NA
2020-08-02,51,NA,NA,NA,51,NA,NA,NA
2020-08-09,55,NA,NA,NA,55,NA,NA,NA
2020-08-16,63,NA,NA,NA,63,NA,NA,NA
2020-08-23,72,NA,NA,NA,72,NA,NA,NA
2020-08-30,74,NA,NA,NA,74,NA,NA,NA
2020-09-06,77,NA,NA,NA,77,NA,NA,NA
2020-09-13,79,NA,NA,NA,79,NA,NA,NA
2020-09-20,81,NA,NA,NA,81,NA,NA,NA
2020-10-04,82,NA,NA,NA,82,NA,NA,NA
2020-10-11,84,NA,NA,NA,84,NA,NA,NA
2020-10-18,85,NA,NA,NA,85,NA,NA,NA
2020-11-22,86,NA,NA,NA,86,NA,NA,NA
2020-11-29,88,NA,NA,NA,88,NA,NA,NA
2020-12-06,89,NA,NA,NA,89,NA,NA,NA
2020-12-13,90,NA,NA,NA,90,NA,NA,NA
2020-12-20,93,NA,NA,NA,93,NA,NA,NA
2020-12-27,96,NA,NA,NA,96,NA,NA,NA
2021-01-03,98,NA,NA,NA,98,NA,NA,NA
2021-01-10,102,NA,NA,NA,102,NA,NA,NA
2021-01-17,105,NA,NA,NA,105,NA,NA,NA
2021-01-24,112,NA,NA,NA,112,NA,NA,NA
2021-01-31,127,NA,NA,NA,127,NA,NA,NA
2021-02-07,138,NA,NA,NA,138,NA,NA,NA
2021-02-14,145,NA,NA,NA,145,NA,NA,NA
2021-02-21,148,NA,NA,NA,148,NA,NA,NA
2021-02-28,150,NA,NA,NA,150,NA,NA,NA
2021-03-07,152,NA,NA,NA,152,NA,NA,NA
2021-03-14,156,NA,NA,NA,156,NA,NA,NA
2021-03-21,169,NA,NA,NA,169,NA,NA,NA
2021-03-28,173,NA,NA,NA,173,NA,NA,NA
2021-04-04,179,NA,NA,NA,179,NA,NA,NA
2021-04-11,181,NA,NA,NA,181,NA,NA,NA
2021-04-18,187,NA,NA,NA,187,NA,NA,NA
2021-04-25,194,NA,NA,NA,194,NA,NA,NA
2021-05-02,201,NA,NA,NA,201,NA,NA,NA
2021-05-09,222,NA,NA,NA,222,NA,NA,NA
2021-05-16,236,NA,NA,NA,236,NA,NA,NA
2021-05-23,246,NA,NA,NA,246,NA,NA,NA
2021-05-30,254,NA,NA,NA,254,NA,NA,NA
2021-06-06,261,NA,NA,NA,261,NA,NA,NA
2021-06-13,273,NA,NA,NA,273,NA,NA,NA
2021-06-20,283,NA,NA,NA,283,NA,NA,NA
2021-06-27,291,NA,NA,NA,291,NA,NA,NA
2021-07-04,298,NA,NA,NA,298,NA,NA,NA
2021-07-11,303,NA,NA,NA,303,NA,NA,NA
2021-07-18,311,NA,NA,NA,311,NA,NA,NA
2021-07-25,315,NA,NA,NA,315,NA,NA,NA
2021-08-01,316,NA,NA,NA,316,NA,NA,NA
2021-08-08,318,NA,NA,NA,318,NA,NA,NA
2021-08-15,321,NA,NA,NA,321,NA,NA,NA
2021-08-22,323,NA,NA,NA,323,NA,NA,NA
2021-08-29,326,NA,NA,NA,326,NA,NA,NA
2021-09-05,327,NA,NA,NA,327,NA,NA,NA
2021-09-12,328,NA,NA,NA,328,NA,NA,NA
2021-09-19,329,NA,NA,NA,329,NA,NA,NA
2021-09-26,332,332,331,355,331,331,331,331
2021-10-03,NA,334,332,360,NA,331,331,332
