"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-04-26,1,NA,NA,NA,1,NA,NA,NA
2020-05-10,2,NA,NA,NA,2,NA,NA,NA
2020-05-17,3,NA,NA,NA,3,NA,NA,NA
2020-05-31,4,NA,NA,NA,4,NA,NA,NA
2020-06-07,5,NA,NA,NA,5,NA,NA,NA
2020-06-14,6,NA,NA,NA,6,NA,NA,NA
2020-07-12,7,NA,NA,NA,7,NA,NA,NA
2020-07-19,16,NA,NA,NA,16,NA,NA,NA
2020-07-26,20,NA,NA,NA,20,NA,NA,NA
2020-08-02,30,NA,NA,NA,30,NA,NA,NA
2020-08-09,34,NA,NA,NA,34,NA,NA,NA
2020-08-23,36,NA,NA,NA,36,NA,NA,NA
2020-08-30,38,NA,NA,NA,38,NA,NA,NA
2020-09-06,41,NA,NA,NA,41,NA,NA,NA
2020-09-13,45,NA,NA,NA,45,NA,NA,NA
2020-10-04,46,NA,NA,NA,46,NA,NA,NA
2020-10-11,48,NA,NA,NA,48,NA,NA,NA
2020-10-18,49,NA,NA,NA,49,NA,NA,NA
2020-11-01,50,NA,NA,NA,50,NA,NA,NA
2020-11-08,53,NA,NA,NA,53,NA,NA,NA
2020-11-22,56,NA,NA,NA,56,NA,NA,NA
2020-11-29,58,NA,NA,NA,58,NA,NA,NA
2020-12-06,60,NA,NA,NA,60,NA,NA,NA
2020-12-13,61,NA,NA,NA,61,NA,NA,NA
2020-12-20,63,NA,NA,NA,63,NA,NA,NA
2020-12-27,66,NA,NA,NA,66,NA,NA,NA
2021-01-03,71,NA,NA,NA,71,NA,NA,NA
2021-01-10,72,NA,NA,NA,72,NA,NA,NA
2021-01-17,76,NA,NA,NA,76,NA,NA,NA
2021-01-24,77,NA,NA,NA,77,NA,NA,NA
2021-01-31,81,NA,NA,NA,81,NA,NA,NA
2021-02-07,83,NA,NA,NA,83,NA,NA,NA
2021-02-14,85,NA,NA,NA,85,NA,NA,NA
2021-02-21,91,NA,NA,NA,91,NA,NA,NA
2021-02-28,95,NA,NA,NA,95,NA,NA,NA
2021-03-07,101,NA,NA,NA,101,NA,NA,NA
2021-03-14,109,NA,NA,NA,109,NA,NA,NA
2021-03-21,112,NA,NA,NA,112,NA,NA,NA
2021-03-28,117,NA,NA,NA,117,NA,NA,NA
2021-04-04,121,NA,NA,NA,121,NA,NA,NA
2021-04-11,127,NA,NA,NA,127,NA,NA,NA
2021-04-18,134,NA,NA,NA,134,NA,NA,NA
2021-04-25,138,NA,NA,NA,138,NA,NA,NA
2021-05-02,151,NA,NA,NA,151,NA,NA,NA
2021-05-09,163,NA,NA,NA,163,NA,NA,NA
2021-05-16,174,NA,NA,NA,174,NA,NA,NA
2021-05-23,187,NA,NA,NA,187,NA,NA,NA
2021-05-30,209,NA,NA,NA,209,NA,NA,NA
2021-06-06,219,NA,NA,NA,219,NA,NA,NA
2021-06-13,236,NA,NA,NA,236,NA,NA,NA
2021-06-20,250,NA,NA,NA,250,NA,NA,NA
2021-06-27,259,NA,NA,NA,259,NA,NA,NA
2021-07-04,265,NA,NA,NA,265,NA,NA,NA
2021-07-11,270,NA,NA,NA,270,NA,NA,NA
2021-07-18,271,NA,NA,NA,271,NA,NA,NA
2021-07-25,275,NA,NA,NA,275,NA,NA,NA
2021-08-01,277,NA,NA,NA,277,NA,NA,NA
2021-08-08,278,NA,NA,NA,278,NA,NA,NA
2021-08-15,287,NA,NA,NA,285,NA,NA,NA
2021-08-22,292,292,286,322,286,286,286,286
2021-08-29,NA,300,291,338,NA,286,286,287
