"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,2,NA,NA,NA,2,NA,NA,NA
2020-03-22,3,NA,NA,NA,3,NA,NA,NA
2020-03-29,8,NA,NA,NA,8,NA,NA,NA
2020-04-05,14,NA,NA,NA,14,NA,NA,NA
2020-04-12,16,NA,NA,NA,16,NA,NA,NA
2020-04-19,18,NA,NA,NA,18,NA,NA,NA
2020-04-26,20,NA,NA,NA,20,NA,NA,NA
2020-05-03,23,NA,NA,NA,23,NA,NA,NA
2020-05-17,26,NA,NA,NA,26,NA,NA,NA
2020-05-24,28,NA,NA,NA,28,NA,NA,NA
2020-05-31,30,NA,NA,NA,30,NA,NA,NA
2020-06-07,35,NA,NA,NA,35,NA,NA,NA
2020-06-14,40,NA,NA,NA,40,NA,NA,NA
2020-06-21,49,NA,NA,NA,49,NA,NA,NA
2020-06-28,56,NA,NA,NA,56,NA,NA,NA
2020-07-05,65,NA,NA,NA,65,NA,NA,NA
2020-07-12,72,NA,NA,NA,72,NA,NA,NA
2020-07-19,74,NA,NA,NA,74,NA,NA,NA
2020-07-26,77,NA,NA,NA,77,NA,NA,NA
2020-08-02,79,NA,NA,NA,79,NA,NA,NA
2020-08-09,82,NA,NA,NA,82,NA,NA,NA
2020-08-16,88,NA,NA,NA,88,NA,NA,NA
2020-08-23,94,NA,NA,NA,94,NA,NA,NA
2020-08-30,103,NA,NA,NA,103,NA,NA,NA
2020-09-06,106,NA,NA,NA,106,NA,NA,NA
2020-09-13,121,NA,NA,NA,121,NA,NA,NA
2020-09-20,124,NA,NA,NA,124,NA,NA,NA
2020-09-27,127,NA,NA,NA,127,NA,NA,NA
2020-10-04,135,NA,NA,NA,135,NA,NA,NA
2020-10-11,139,NA,NA,NA,139,NA,NA,NA
2020-10-18,140,NA,NA,NA,140,NA,NA,NA
2020-10-25,147,NA,NA,NA,147,NA,NA,NA
2020-11-01,154,NA,NA,NA,154,NA,NA,NA
2020-11-08,155,NA,NA,NA,155,NA,NA,NA
2020-11-15,159,NA,NA,NA,159,NA,NA,NA
2020-11-22,163,NA,NA,NA,163,NA,NA,NA
2020-11-29,169,NA,NA,NA,169,NA,NA,NA
2020-12-06,171,NA,NA,NA,171,NA,NA,NA
2020-12-13,176,NA,NA,NA,176,NA,NA,NA
2020-12-20,178,NA,NA,NA,178,NA,NA,NA
2020-12-27,185,NA,NA,NA,185,NA,NA,NA
2021-01-03,192,NA,NA,NA,192,NA,NA,NA
2021-01-10,206,NA,NA,NA,206,NA,NA,NA
2021-01-17,224,NA,NA,NA,224,NA,NA,NA
2021-01-24,237,NA,NA,NA,237,NA,NA,NA
2021-01-31,260,NA,NA,NA,260,NA,NA,NA
2021-02-07,273,NA,NA,NA,273,NA,NA,NA
2021-02-14,282,NA,NA,NA,282,NA,NA,NA
2021-02-21,287,NA,NA,NA,287,NA,NA,NA
2021-02-28,298,NA,NA,NA,298,NA,NA,NA
2021-03-07,307,NA,NA,NA,307,NA,NA,NA
2021-03-14,331,NA,NA,NA,331,NA,NA,NA
2021-03-21,348,NA,NA,NA,348,NA,NA,NA
2021-03-28,400,NA,NA,NA,400,NA,NA,NA
2021-04-04,443,NA,NA,NA,443,NA,NA,NA
2021-04-11,483,NA,NA,NA,483,NA,NA,NA
2021-04-18,527,NA,NA,NA,527,NA,NA,NA
2021-04-25,579,NA,NA,NA,579,NA,NA,NA
2021-05-02,618,NA,NA,NA,618,NA,NA,NA
2021-05-09,649,NA,NA,NA,649,NA,NA,NA
2021-05-16,692,NA,NA,NA,692,NA,NA,NA
2021-05-23,716,NA,NA,NA,716,NA,NA,NA
2021-05-30,759,NA,NA,NA,759,NA,NA,NA
2021-06-06,794,NA,NA,NA,794,NA,NA,NA
2021-06-13,848,NA,NA,NA,848,NA,NA,NA
2021-06-20,875,NA,NA,NA,875,NA,NA,NA
2021-06-27,911,NA,NA,NA,911,NA,NA,NA
2021-07-04,938,NA,NA,NA,938,NA,NA,NA
2021-07-11,958,NA,NA,NA,958,NA,NA,NA
2021-07-18,971,NA,NA,NA,971,NA,NA,NA
2021-07-25,982,NA,NA,NA,982,NA,NA,NA
2021-08-01,996,NA,NA,NA,996,NA,NA,NA
2021-08-08,1010,NA,NA,NA,1010,NA,NA,NA
2021-08-15,1015,NA,NA,NA,1015,NA,NA,NA
2021-08-22,1028,NA,NA,NA,1028,NA,NA,NA
2021-08-29,1040,NA,NA,NA,1040,NA,NA,NA
2021-09-05,1046,NA,NA,NA,1046,NA,NA,NA
2021-09-12,1053,NA,NA,NA,1053,NA,NA,NA
2021-09-19,1063,NA,NA,NA,1063,NA,NA,NA
2021-09-26,1071,NA,NA,NA,1070,NA,NA,NA
2021-10-03,1082,1082,1078,1103,1077,1077,1077,1077
2021-10-10,NA,1091,1085,1116,NA,1078,1078,1079
