"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,25,NA,NA,NA,25,NA,NA,NA
2020-03-22,33,NA,NA,NA,33,NA,NA,NA
2020-03-29,46,NA,NA,NA,46,NA,NA,NA
2020-04-05,59,NA,NA,NA,59,NA,NA,NA
2020-04-12,72,NA,NA,NA,72,NA,NA,NA
2020-04-19,85,NA,NA,NA,85,NA,NA,NA
2020-04-26,103,NA,NA,NA,103,NA,NA,NA
2020-05-03,119,NA,NA,NA,119,NA,NA,NA
2020-05-10,127,NA,NA,NA,127,NA,NA,NA
2020-05-17,137,NA,NA,NA,137,NA,NA,NA
2020-05-24,151,NA,NA,NA,151,NA,NA,NA
2020-05-31,167,NA,NA,NA,167,NA,NA,NA
2020-06-07,194,NA,NA,NA,194,NA,NA,NA
2020-06-14,211,NA,NA,NA,211,NA,NA,NA
2020-06-21,255,NA,NA,NA,255,NA,NA,NA
2020-06-28,291,NA,NA,NA,291,NA,NA,NA
2020-07-05,327,NA,NA,NA,327,NA,NA,NA
2020-07-12,367,NA,NA,NA,367,NA,NA,NA
2020-07-19,397,NA,NA,NA,397,NA,NA,NA
2020-07-26,430,NA,NA,NA,430,NA,NA,NA
2020-08-02,468,NA,NA,NA,468,NA,NA,NA
2020-08-09,524,NA,NA,NA,524,NA,NA,NA
2020-08-16,572,NA,NA,NA,572,NA,NA,NA
2020-08-23,619,NA,NA,NA,619,NA,NA,NA
2020-08-30,676,NA,NA,NA,676,NA,NA,NA
2020-09-06,714,NA,NA,NA,714,NA,NA,NA
2020-09-13,756,NA,NA,NA,756,NA,NA,NA
2020-09-20,802,NA,NA,NA,802,NA,NA,NA
2020-09-27,833,NA,NA,NA,833,NA,NA,NA
2020-10-04,879,NA,NA,NA,879,NA,NA,NA
2020-10-11,929,NA,NA,NA,929,NA,NA,NA
2020-10-18,979,NA,NA,NA,979,NA,NA,NA
2020-10-25,1018,NA,NA,NA,1018,NA,NA,NA
2020-11-01,1045,NA,NA,NA,1045,NA,NA,NA
2020-11-08,1085,NA,NA,NA,1085,NA,NA,NA
2020-11-15,1128,NA,NA,NA,1128,NA,NA,NA
2020-11-22,1179,NA,NA,NA,1179,NA,NA,NA
2020-11-29,1213,NA,NA,NA,1213,NA,NA,NA
2020-12-06,1257,NA,NA,NA,1257,NA,NA,NA
2020-12-13,1314,NA,NA,NA,1314,NA,NA,NA
2020-12-20,1396,NA,NA,NA,1396,NA,NA,NA
2020-12-27,1482,NA,NA,NA,1482,NA,NA,NA
2021-01-03,1565,NA,NA,NA,1565,NA,NA,NA
2021-01-10,1648,NA,NA,NA,1648,NA,NA,NA
2021-01-17,1712,NA,NA,NA,1712,NA,NA,NA
2021-01-24,1779,NA,NA,NA,1779,NA,NA,NA
2021-01-31,1830,NA,NA,NA,1830,NA,NA,NA
2021-02-07,1877,NA,NA,NA,1877,NA,NA,NA
2021-02-14,1926,NA,NA,NA,1926,NA,NA,NA
2021-02-21,2003,NA,NA,NA,2003,NA,NA,NA
2021-02-28,2084,NA,NA,NA,2084,NA,NA,NA
2021-03-07,2188,NA,NA,NA,2188,NA,NA,NA
2021-03-14,2311,NA,NA,NA,2311,NA,NA,NA
2021-03-21,2438,NA,NA,NA,2438,NA,NA,NA
2021-03-28,2555,NA,NA,NA,2555,NA,NA,NA
2021-04-04,2668,NA,NA,NA,2668,NA,NA,NA
2021-04-11,2791,NA,NA,NA,2791,NA,NA,NA
2021-04-18,2907,NA,NA,NA,2907,NA,NA,NA
2021-04-25,3044,NA,NA,NA,3044,NA,NA,NA
2021-05-02,3155,NA,NA,NA,3155,NA,NA,NA
2021-05-09,3269,NA,NA,NA,3269,NA,NA,NA
2021-05-16,3395,NA,NA,NA,3395,NA,NA,NA
2021-05-23,3502,NA,NA,NA,3502,NA,NA,NA
2021-05-30,3626,NA,NA,NA,3626,NA,NA,NA
2021-06-06,3741,NA,NA,NA,3741,NA,NA,NA
2021-06-13,3838,NA,NA,NA,3838,NA,NA,NA
2021-06-20,3935,NA,NA,NA,3935,NA,NA,NA
2021-06-27,3997,NA,NA,NA,3997,NA,NA,NA
2021-07-04,4074,NA,NA,NA,4074,NA,NA,NA
2021-07-11,4131,NA,NA,NA,4131,NA,NA,NA
2021-07-18,4188,NA,NA,NA,4188,NA,NA,NA
2021-07-25,4256,NA,NA,NA,4256,NA,NA,NA
2021-08-01,4323,NA,NA,NA,4323,NA,NA,NA
2021-08-08,4368,NA,NA,NA,4368,NA,NA,NA
2021-08-15,4423,NA,NA,NA,4423,NA,NA,NA
2021-08-22,4468,NA,NA,NA,4468,NA,NA,NA
2021-08-29,4497,NA,NA,NA,4497,NA,NA,NA
2021-09-05,4524,NA,NA,NA,4526,NA,NA,NA
2021-09-12,4550,NA,NA,NA,4552,NA,NA,NA
2021-09-19,4571,4571,4550,4614,4583,4583,4583,4583
2021-09-26,NA,4596,4566,4651,NA,4585,4584,4586
