"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,1,NA,NA,NA,1,NA,NA,NA
2020-03-29,2,NA,NA,NA,2,NA,NA,NA
2020-04-19,3,NA,NA,NA,3,NA,NA,NA
2020-05-17,4,NA,NA,NA,4,NA,NA,NA
2020-07-26,5,NA,NA,NA,5,NA,NA,NA
2020-08-16,6,NA,NA,NA,6,NA,NA,NA
2020-08-23,8,NA,NA,NA,8,NA,NA,NA
2020-08-30,11,NA,NA,NA,11,NA,NA,NA
2020-09-06,12,NA,NA,NA,12,NA,NA,NA
2020-09-13,15,NA,NA,NA,15,NA,NA,NA
2020-09-20,17,NA,NA,NA,17,NA,NA,NA
2020-09-27,19,NA,NA,NA,19,NA,NA,NA
2020-10-04,20,NA,NA,NA,20,NA,NA,NA
2020-10-11,24,NA,NA,NA,24,NA,NA,NA
2020-10-18,25,NA,NA,NA,25,NA,NA,NA
2020-10-25,28,NA,NA,NA,28,NA,NA,NA
2020-11-01,29,NA,NA,NA,29,NA,NA,NA
2020-11-08,30,NA,NA,NA,30,NA,NA,NA
2020-12-06,31,NA,NA,NA,31,NA,NA,NA
2020-12-13,32,NA,NA,NA,32,NA,NA,NA
2020-12-20,34,NA,NA,NA,34,NA,NA,NA
2021-01-03,35,NA,NA,NA,35,NA,NA,NA
2021-01-10,36,NA,NA,NA,36,NA,NA,NA
2021-01-17,41,NA,NA,NA,41,NA,NA,NA
2021-01-31,44,NA,NA,NA,44,NA,NA,NA
2021-02-07,46,NA,NA,NA,46,NA,NA,NA
2021-02-14,51,NA,NA,NA,51,NA,NA,NA
2021-02-21,52,NA,NA,NA,52,NA,NA,NA
2021-02-28,55,NA,NA,NA,55,NA,NA,NA
2021-03-07,56,NA,NA,NA,56,NA,NA,NA
2021-03-14,58,NA,NA,NA,58,NA,NA,NA
2021-03-21,59,NA,NA,NA,59,NA,NA,NA
2021-03-28,62,NA,NA,NA,62,NA,NA,NA
2021-04-04,65,NA,NA,NA,65,NA,NA,NA
2021-04-11,70,NA,NA,NA,70,NA,NA,NA
2021-04-18,78,NA,NA,NA,78,NA,NA,NA
2021-04-25,80,NA,NA,NA,80,NA,NA,NA
2021-05-02,84,NA,NA,NA,84,NA,NA,NA
2021-05-09,87,NA,NA,NA,87,NA,NA,NA
2021-05-16,90,NA,NA,NA,90,NA,NA,NA
2021-05-23,95,NA,NA,NA,95,NA,NA,NA
2021-06-06,98,NA,NA,NA,98,NA,NA,NA
2021-06-13,100,NA,NA,NA,100,NA,NA,NA
2021-06-20,103,NA,NA,NA,103,NA,NA,NA
2021-06-27,105,NA,NA,NA,105,NA,NA,NA
2021-07-04,106,NA,NA,NA,106,NA,NA,NA
2021-07-11,109,NA,NA,NA,109,NA,NA,NA
2021-07-18,110,NA,NA,NA,110,NA,NA,NA
2021-07-25,114,NA,NA,NA,114,NA,NA,NA
2021-08-01,116,NA,NA,NA,116,NA,NA,NA
2021-08-08,118,NA,NA,NA,118,NA,NA,NA
2021-08-15,119,NA,NA,NA,119,NA,NA,NA
2021-08-22,121,NA,NA,NA,121,NA,NA,NA
2021-08-29,123,123,123,140,123,123,123,123
2021-09-05,NA,125,125,144,NA,123,123,124
